first_update,update,updates_in_bin,training_seconds,state_ce,token_accuracy,loss,latent_loss,weighted_latent_loss,latent_rms,predicted_latent_rms,latent_variation_rms,latent_relative_l2,latent_cosine,predicted_state_ce,teacher_predicted_kl
46601,46700,100,2607.8159715888796,2.3146854744027223e-07,1.0,2.984819690027507e-05,2.961672842502594e-05,2.961672842502594e-05,0.9768029153347015,0.9768162220716476,0.43698614090681076,0.008556468645110726,0.9999638944864273,2.332248421055283e-07,7.4335961830485076e-09
46701,46800,100,2613.3944156798607,2.330818684015412e-07,1.0,2.9601291462313384e-05,2.9368209616222885e-05,2.9368209616222885e-05,0.9768382459878922,0.9767217040061951,0.435994029045105,0.007873035734519362,0.9999692440032959,2.36667034414495e-07,9.41162336953738e-09
46801,46900,100,2619.001270532837,2.344199668868896e-07,1.0,2.905603494582465e-05,2.88216150511289e-05,2.88216150511289e-05,0.9768786281347275,0.9769230335950851,0.4350392520427704,0.007999338093213737,0.9999683946371078,2.3727292841613234e-07,7.088919340425548e-09
46901,47000,100,2624.5893190888273,2.3535293792065203e-07,1.0,2.9709498812735545e-05,2.9474145849235354e-05,2.9474145849235354e-05,0.9769228100776672,0.9768919348716736,0.4342654198408127,0.007706825737841427,0.9999706298112869,2.3506632729208832e-07,6.2310915316388105e-09
47001,47100,100,2630.186052408826,2.3718424927210435e-07,1.0,2.8633021574933082e-05,2.8395837434800343e-05,2.8395837434800343e-05,0.9769724905490875,0.9768936187028885,0.43345553427934647,0.007707774639129639,0.9999704957008362,2.4222321570732674e-07,6.159204146705122e-09
47101,47200,100,2635.766512221853,2.3953923260933153e-07,1.0,2.9502120814868248e-05,2.9262581520015374e-05,2.9262581520015374e-05,0.97701096534729,0.9769713431596756,0.4324503540992737,0.007479343446902931,0.9999722689390182,2.3954565975259356e-07,4.446501500332545e-09
47201,47300,100,2641.347746611864,2.4152537548616237e-07,1.0,2.8547573765536072e-05,2.8306048352533254e-05,2.8306048352533254e-05,0.9770621210336685,0.9772509634494781,0.43152860552072525,0.00769854208920151,0.9999705851078033,2.399663543428687e-07,6.3844063369344894e-09
47301,47400,100,2646.9339634848584,2.403121332861247e-07,1.0,2.692714002478169e-05,2.6686827823141357e-05,2.6686827823141357e-05,0.9771095812320709,0.977003276348114,0.43080996721982956,0.007216430269181728,0.999974250793457,2.4236874196503777e-07,6.8762610050399076e-09
47401,47500,100,2652.5151740298497,2.4069727501796477e-07,1.0,2.746597856457811e-05,2.722528119193157e-05,2.722528119193157e-05,0.9771459549665451,0.9771806746721268,0.42989520728588104,0.007400671485811472,0.9999727159738541,2.419163109834699e-07,4.353736357542992e-09
47501,47600,100,2658.1352339748664,2.3976275159043326e-07,1.0,2.7279155674477806e-05,2.703939284401713e-05,2.703939284401713e-05,0.9772024899721146,0.9771982282400131,0.4291149452328682,0.007759966421872377,0.9999695867300034,2.4361755635027293e-07,8.949373297983954e-09
47601,47700,100,2663.7332562028787,2.413527899136625e-07,1.0,2.663451325133792e-05,2.6393160533189074e-05,2.6393160533189074e-05,0.9772308468818665,0.9770942032337189,0.42830656468868256,0.007556777563877404,0.999971866607666,2.415485447215815e-07,5.256062311949361e-09
47701,47800,100,2669.3293393658932,2.4091070230269904e-07,1.0,2.507159517335822e-05,2.4830684469634435e-05,2.4830684469634435e-05,0.9772598594427109,0.9773419797420502,0.42751041054725647,0.0074199114460498095,0.9999727010726929,2.430063830161089e-07,7.227147824639957e-09
47801,47900,100,2674.9182446139093,2.3979360051384903e-07,1.0,2.553689528212999e-05,2.5297101656178713e-05,2.5297101656178713e-05,0.9773201942443848,0.9774289280176163,0.4267958849668503,0.007009532651863992,0.9999756962060928,2.397758471772704e-07,4.515680718242265e-09
47901,48000,100,2680.499558792908,2.4069067762866324e-07,1.0,2.631470038977568e-05,2.6074009711010148e-05,2.6074009711010148e-05,0.9773502498865128,0.9773362427949905,0.42608070373535156,0.007448274176567793,0.9999723732471466,2.3955360717309304e-07,6.205578176321502e-09
48001,48100,100,2686.077140235877,2.4088567414537464e-07,1.0,2.505857228243258e-05,2.4817686589813093e-05,2.4817686589813093e-05,0.9774156510829926,0.9774261564016342,0.4251079633831978,0.007116327295079827,0.9999749064445496,2.414718096588331e-07,4.463992370196124e-09
48101,48200,100,2691.66355733588,2.4167429089061445e-07,1.0,2.4273232720588568e-05,2.403155838692328e-05,2.403155838692328e-05,0.9774250686168671,0.9774646013975143,0.4244292378425598,0.007320233271457255,0.9999733418226242,2.4258569908397476e-07,5.46420481084553e-09
48201,48300,100,2697.2501182928754,2.4131893198386935e-07,1.0,2.5048218594747597e-05,2.480689963704208e-05,2.480689963704208e-05,0.9774365127086639,0.9774740636348724,0.42392831295728683,0.0071663514245301485,0.9999745339155197,2.415458943971771e-07,8.962691477876206e-09
48301,48400,100,2702.820628968868,2.4063237248128643e-07,1.0,2.4132345843099756e-05,2.3891713481134503e-05,2.3891713481134503e-05,0.9775037914514542,0.9775139689445496,0.4231109246611595,0.006938639562577009,0.9999762028455734,2.3603204724054194e-07,3.85548543091474e-09
48401,48500,100,2708.423393072877,2.405543757788564e-07,1.0,2.41650025054696e-05,2.3924448014440715e-05,2.3924448014440715e-05,0.9775305390357971,0.9775023907423019,0.4223724380135536,0.007034270791336894,0.9999754279851913,2.405457841803127e-07,4.714603596411848e-09
48501,48600,100,2714.0249816088835,2.3974984785013477e-07,1.0,2.3600087206432364e-05,2.3360337308986345e-05,2.3360337308986345e-05,0.9775444865226746,0.9775940030813217,0.42176511138677597,0.007493635173887014,0.999972328543663,2.398525822400188e-07,4.307269568792904e-09
48601,48700,100,2719.6229577879094,2.3860199306113826e-07,1.0,2.377106498897774e-05,2.353246296479483e-05,2.353246296479483e-05,0.9775819927453995,0.9775876402854919,0.42108429223299026,0.006761209573596716,0.9999773949384689,2.3809841209754268e-07,3.4864005571400014e-09
48701,48800,100,2725.3473625169026,2.385756054934518e-07,1.0,2.3366262703348183e-05,2.3127687018131838e-05,2.3127687018131838e-05,0.9776082187891006,0.9776290506124496,0.420368455350399,0.006865279865451157,0.9999766945838928,2.372623448820832e-07,5.0034590359793185e-09
48801,48900,100,2731.062184239883,2.3718618876955589e-07,1.0,2.2117362586868694e-05,2.1880176391277927e-05,2.1880176391277927e-05,0.9776414632797241,0.9776904433965683,0.41979626566171646,0.006954452721402049,0.9999760389328003,2.398711060891401e-07,1.1449815331965318e-09
48901,49000,100,2736.6857576338916,2.3591396271172015e-07,1.0,2.2678559498672258e-05,2.2442645504270332e-05,2.2442645504270332e-05,0.9776572436094284,0.9775480479001999,0.419345922768116,0.006767456070519984,0.9999773949384689,2.3496578904769194e-07,2.8055505557622595e-09
49001,49100,100,2742.25812388389,2.3656152293938247e-07,1.0,2.4013658512558324e-05,2.3777096894264106e-05,2.3777096894264106e-05,0.9776693284511566,0.9776847064495087,0.41880936175584793,0.006899473024532199,0.9999764263629913,2.3723059783264944e-07,3.20492682392981e-09
49101,49200,100,2747.9490172578808,2.3725642506633448e-07,1.0,2.2306678038148674e-05,2.2069421611377038e-05,2.2069421611377038e-05,0.9776695370674133,0.9776269048452377,0.4181870222091675,0.006372600910253823,0.9999798983335495,2.350001828688164e-07,3.727247975537917e-09
49201,49300,100,2753.6234288998676,2.3655337372474605e-07,1.0,2.212840936408611e-05,2.1891855994908837e-05,2.1891855994908837e-05,0.9776778072118759,0.9777127504348755,0.41773639619350433,0.006876742001622915,0.9999766200780869,2.37516335488408e-07,2.5367842271251106e-09
49301,49400,100,2759.211265999882,2.3685857627242513e-07,1.0,2.1723286754422587e-05,2.148642801330425e-05,2.148642801330425e-05,0.9776998907327652,0.977689728140831,0.4172627031803131,0.00715259718708694,0.9999746382236481,2.3841060681206727e-07,5.764168864441643e-09
49401,49500,100,2764.851732233881,2.3776652014362298e-07,1.0,2.2552752789124497e-05,2.2314986181299902e-05,2.2314986181299902e-05,0.9776644557714462,0.9777684807777405,0.416910819709301,0.006561435176990926,0.9999787509441376,2.383074360068349e-07,4.086521676605059e-09
49501,49600,100,2770.5394852458703,2.393818779466983e-07,1.0,2.2312734981824177e-05,2.207335315688397e-05,2.207335315688397e-05,0.9776635318994522,0.9776781350374222,0.41655781865119934,0.006992505746893585,0.999975711107254,2.3843972130066504e-07,5.347762899177155e-09
49601,49700,100,2776.123041348874,2.42272470103444e-07,1.0,2.1596176247840047e-05,2.1353903830458875e-05,2.1353903830458875e-05,0.9776757955551147,0.9775958210229874,0.4162202924489975,0.0064570201793685555,0.9999793320894241,2.391673135093697e-07,4.208261461524643e-09
49701,49800,100,2781.682690100901,2.469577017905067e-07,1.0,2.2745725254935677e-05,2.249876752102864e-05,2.249876752102864e-05,0.9776234030723572,0.977562665939331,0.4159283861517906,0.007149609737098217,0.9999745786190033,2.516475561264997e-07,8.781413263214688e-09
49801,49900,100,2787.260500739918,2.54579508975894e-07,1.0,2.1673342489521018e-05,2.1418762953544503e-05,2.1418762953544503e-05,0.9776067435741425,0.9777071177959442,0.4156132787466049,0.006759354844689369,0.9999775439500809,2.5531200975592583e-07,5.07828923357323e-09
49901,50000,100,2792.8240490149146,2.682821761368359e-07,1.0,2.3139955701481085e-05,2.2871673536428716e-05,2.2871673536428716e-05,0.9775899648666382,0.9774850308895111,0.41541051119565964,0.006697990000247955,0.999977707862854,2.704936079567233e-07,6.201504476610609e-09
50001,50100,100,2798.3484235589203,2.835915657328769e-07,1.0,2.4413492592429975e-05,2.4129901012202025e-05,2.4129901012202025e-05,0.9775308668613434,0.9775459319353104,0.4150925874710083,0.0073081315495073795,0.9999735653400421,2.882548812976893e-07,8.022833619669711e-09
50101,50200,100,2803.8868383959198,2.9940290147578707e-07,1.0,2.387694203207502e-05,2.357753906835569e-05,2.357753906835569e-05,0.9774778187274933,0.9775343686342239,0.41513900458812714,0.007021606434136629,0.9999756962060928,3.0415880303280574e-07,8.845683741043331e-09
50201,50300,100,2809.415301985893,3.1859520674970556e-07,1.0,2.4815137676341694e-05,2.4496542446286186e-05,2.4496542446286186e-05,0.9774325489997864,0.9774250090122223,0.41510339826345444,0.007173162652179599,0.9999744892120361,3.275741562447365e-07,9.559671942938053e-09
50301,50400,100,2814.9710447418947,3.39673348719316e-07,1.0,2.440479109282023e-05,2.4065117668214952e-05,2.4065117668214952e-05,0.9773645401000977,0.9773527532815933,0.41505082696676254,0.007014091708697379,0.9999755471944809,3.492459086373856e-07,1.4020533956049519e-08
50401,50500,100,2820.491858595895,3.6104031380546076e-07,1.0,2.5706372180138716e-05,2.534533170546638e-05,2.534533170546638e-05,0.9773183166980743,0.9773432165384293,0.41510409861803055,0.007525926688686013,0.9999720603227615,3.7375924222260437e-07,1.6511003009256342e-08
50501,50600,100,2826.0802395729006,3.8047362153292854e-07,1.0,2.6022218025900657e-05,2.5641744414315327e-05,2.5641744414315327e-05,0.9772439450025558,0.9772563278675079,0.41526322066783905,0.0072899870574474335,0.9999735951423645,3.886974582201219e-07,1.743709665547044e-08
50601,50700,100,2831.688028943896,3.9442502639985834e-07,1.0,2.6244602413498796e-05,2.585017724413774e-05,2.585017724413774e-05,0.9771991670131683,0.9771670997142792,0.4153280481696129,0.007229214417748153,0.9999740272760391,4.081784936715849e-07,1.614764877366781e-08
50701,50800,100,2837.2850140358896,3.983274623919897e-07,1.0,2.647086268552812e-05,2.607253512906027e-05,2.607253512906027e-05,0.977133646607399,0.9772524535655975,0.41560962051153183,0.007797396858222783,0.9999699145555496,4.0564910364082607e-07,1.8449762162475736e-08
50801,50900,100,2842.828402420888,3.9626923950208945e-07,1.0,2.582251052444917e-05,2.5426241245440905e-05,2.5426241245440905e-05,0.9771260470151901,0.977113202214241,0.4153963401913643,0.007630040869116783,0.9999711215496063,4.156052639814334e-07,2.127851606026354e-08
50901,51000,100,2848.3686163208913,3.8983156883887206e-07,1.0,2.492913599780877e-05,2.4539304304198596e-05,2.4539304304198596e-05,0.9771524667739868,0.9771932810544968,0.41513626277446747,0.00729873962700367,0.9999736994504929,4.017015697854731e-07,1.7620258807582445e-08
51001,51100,100,2853.8898199768773,3.798624413775542e-07,1.0,2.601953643534216e-05,2.5639673840487375e-05,2.5639673840487375e-05,0.9771552383899689,0.9771609604358673,0.4150427356362343,0.007311065448448062,0.9999736249446869,3.842736546744163e-07,1.54012855801966e-08
51101,51200,100,2859.4014543838966,3.675137813274887e-07,1.0,2.4506517984264065e-05,2.4139004071912496e-05,2.4139004071912496e-05,0.9771922379732132,0.9772650301456451,0.4143981412053108,0.00696890929248184,0.9999759197235107,3.755769100166617e-07,1.4467215869728989e-08
51201,51300,100,2864.954981335897,3.478409496437962e-07,1.0,2.3451734541595215e-05,2.3103893490770132e-05,2.3103893490770132e-05,0.9772342592477798,0.9771699756383896,0.41392821818590164,0.007174276513978839,0.9999746233224869,3.5587362390288035e-07,1.3561625156199852e-08
51301,51400,100,2870.508092787877,3.31968303157737e-07,1.0,2.28931685887801e-05,2.2561200148629722e-05,2.2561200148629722e-05,0.9772984981536865,0.9773674011230469,0.4133550822734833,0.006976890726946294,0.9999758899211884,3.3864682791318046e-07,1.326416110281059e-08
51401,51500,100,2876.022831893879,3.1697053685775246e-07,1.0,2.288216510351049e-05,2.2565194603885176e-05,2.2565194603885176e-05,0.9774253815412521,0.9773746728897095,0.41240328550338745,0.0066404149401932955,0.9999781996011734,3.244309425554093e-07,1.1134820399050227e-08
51501,51600,100,2881.5622095538747,2.9837786456710093e-07,1.0,2.2078826168581146e-05,2.1780448296340183e-05,2.1780448296340183e-05,0.9775257557630539,0.9775539487600327,0.4113904908299446,0.006841687485575676,0.9999768137931824,3.025316246407783e-07,1.0975741537855299e-08
51601,51700,100,2887.1029055388826,2.800715543571641e-07,1.0,2.1357189580157866e-05,2.1077117926324716e-05,2.1077117926324716e-05,0.9776287227869034,0.9776571094989777,0.4102960228919983,0.006750544300302863,0.9999774694442749,2.8478888225436094e-07,1.1782319120356988e-08
51701,51800,100,2892.6179825388863,2.6644611125448134e-07,1.0,2.1816768821736332e-05,2.1550322708208113e-05,2.1550322708208113e-05,0.9777490496635437,0.9777390360832214,0.4091963768005371,0.00678773655090481,0.9999772161245346,2.732373047820147e-07,1.1305026692554065e-08
51801,51900,100,2898.179895048852,2.522790458669988e-07,1.0,2.070953664770059e-05,2.0457257560337892e-05,2.0457257560337892e-05,0.9779550582170486,0.9778624325990677,0.40760550647974014,0.007197129190899432,0.9999741911888123,2.6085758975114004e-07,1.0528218963301583e-08
51901,52000,100,2903.7407033348463,2.4263617120823256e-07,1.0,2.053427849205036e-05,2.0291642322263214e-05,2.0291642322263214e-05,0.9780983477830887,0.9781190305948257,0.40615950524806976,0.006418963428586721,0.9999796003103256,2.4783759045021725e-07,9.42257671887603e-09
52001,52100,100,2909.2902262558455,2.3490803883419175e-07,1.0,1.9540494822649634e-05,1.9305586738482818e-05,1.9305586738482818e-05,0.9782784879207611,0.9782347083091736,0.4046776741743088,0.0063646030612289906,0.9999799579381943,2.3548435734710438e-07,2.838969781482348e-09
52101,52200,100,2914.873401199835,2.2738479799500055e-07,1.0,1.836806475694175e-05,1.814067997656821e-05,1.814067997656821e-05,0.9784402847290039,0.9784282743930817,0.4031953364610672,0.006356935715302825,0.9999800324440002,2.2238234720362016e-07,-2.7147652459369453e-09
52201,52300,100,2920.39906828984,2.1856120341112728e-07,1.0,1.756778289745853e-05,1.734922178002307e-05,1.734922178002307e-05,0.97866290807724,0.9786294847726822,0.4012328088283539,0.006003828952088952,0.9999821037054062,2.135559498128714e-07,-4.801095077056061e-10
52301,52400,100,2925.9411407088264,2.104671393965418e-07,1.0,1.932605051479186e-05,1.9115583345410414e-05,1.9115583345410414e-05,0.978913813829422,0.9788540899753571,0.39881984889507294,0.006607396528124809,0.9999783933162689,2.1187321763704858e-07,2.601020079873173e-09
52401,52500,100,2931.4254971578375,2.1713481928031798e-07,1.0,2.0420713226485532e-05,2.02035783604515e-05,2.02035783604515e-05,0.9791954159736633,0.9792474061250687,0.3959721773862839,0.006808060337789357,0.9999771267175674,2.2080809003455215e-07,6.03570027291056e-09
52501,52600,100,2936.9735050638446,2.3996744630494504e-07,1.0,2.073342008770851e-05,2.0493452584560146e-05,2.0493452584560146e-05,0.979475274682045,0.9794590473175049,0.39285435527563095,0.006510846898891032,0.9999789893627167,2.427365046742125e-07,-1.8303163984434434e-09
52601,52700,100,2942.480749449838,2.768252161899909e-07,1.0,2.3806947974662763e-05,2.353012270759791e-05,2.353012270759791e-05,0.9798193275928497,0.9798379093408585,0.3894334062933922,0.006742803263477981,0.9999774843454361,2.8319347222804936e-07,8.186450628500097e-09
52701,52800,100,2948.033412951827,3.178955526550453e-07,1.0,2.5536606517562178e-05,2.5218710998160532e-05,2.5218710998160532e-05,0.9800809323787689,0.9800768047571182,0.38578593730926514,0.007170212455093861,0.9999745786190033,3.273228017519614e-07,1.0888374424311564e-08
52801,52900,100,2953.568098741831,3.601536167252561e-07,1.0,3.0010509999556233e-05,2.9650356409547385e-05,2.9650356409547385e-05,0.9803224503993988,0.9802642166614532,0.38226713240146637,0.008022847585380077,0.9999681264162064,3.779740112008767e-07,1.638394153680167e-08
52901,53000,100,2959.1809381418498,3.9967011872477087e-07,1.0,3.264928845965187e-05,3.224961810701643e-05,3.224961810701643e-05,0.9805098474025726,0.980513408780098,0.37889382243156433,0.007950171711854637,0.9999687224626541,4.041145373889776e-07,1.1243174280473056e-08
53001,53100,100,2964.716874490852,4.1147463321067334e-07,1.0,3.4447851048753365e-05,3.4036376182484676e-05,3.4036376182484676e-05,0.9805936962366104,0.980499342083931,0.37588442862033844,0.00840172404423356,0.9999650418758392,4.120016825481798e-07,1.5265318786816806e-08
53101,53200,100,2970.2889559338255,4.2199314520985353e-07,1.0,3.930258575564949e-05,3.888059254677501e-05,3.888059254677501e-05,0.9806112498044968,0.9805840104818344,0.37255097925662994,0.009159907465800643,0.9999585151672363,4.272917735193005e-07,1.4557238969814534e-08
53201,53300,100,2975.8630831848277,4.0827971133694516e-07,1.0,4.155422870098846e-05,4.114594892598689e-05,4.114594892598689e-05,0.9805146306753159,0.9805006235837936,0.3695877864956856,0.009384806733578444,0.9999564588069916,4.124382400050308e-07,1.6213579367985176e-08
53301,53400,100,2981.440962293822,3.920207601026959e-07,1.0,4.936165692924987e-05,4.896963600913296e-05,4.896963600913296e-05,0.9802780598402023,0.9801619797945023,0.3667697608470917,0.0099862739443779,0.999950647354126,3.954865732680446e-07,2.101706186863339e-08
53401,53500,100,2987.0186581498165,3.880151990642844e-07,1.0,4.749498042656342e-05,4.7106965103012046e-05,4.7106965103012046e-05,0.9799295961856842,0.9799416661262512,0.36381301283836365,0.010123184649273753,0.9999494105577469,3.9378532790124154e-07,1.5714537227040637e-08
53501,53600,100,2992.609723322792,4.1082396762703865e-07,1.0,5.416910200437997e-05,5.375827800889965e-05,5.375827800889965e-05,0.9795903116464615,0.9794614762067795,0.36077092587947845,0.010741560254245996,0.99994295835495,4.242014739475053e-07,1.922128145537272e-08
53601,53700,100,2998.2022889328073,4.5734508034911415e-07,1.0,5.205781300901435e-05,5.160046788660111e-05,5.160046788660111e-05,0.9792671054601669,0.9791643619537354,0.35760439932346344,0.010491578606888652,0.9999457150697708,4.7463840502359744e-07,2.4538462817247364e-08
53701,53800,100,3003.7830748008273,5.349522351139057e-07,1.0,5.2182653271302114e-05,5.1647700965986585e-05,5.1647700965986585e-05,0.97901950776577,0.9789742678403854,0.35460054129362106,0.010441499063745141,0.999946191906929,5.597723742312155e-07,2.7197921692589944e-08
53801,53900,100,3009.355159376846,6.233924364096311e-07,1.0,5.471105130709475e-05,5.4087658500066025e-05,5.4087658500066025e-05,0.9788220673799515,0.9786830842494965,0.35133349150419235,0.010713067604228854,0.9999433159828186,6.52841080750477e-07,3.632390033203592e-08
53901,54000,100,3014.935305017847,7.066924996479429e-07,1.0,5.2946647738281175e-05,5.223995503911283e-05,5.223995503911283e-05,0.9786379635334015,0.9786010682582855,0.348629891872406,0.010533414082601666,0.9999451339244843,7.37646900006439e-07,3.6294533600766954e-08
