role,update,length,words,prefix_exact_count,state_correct_count,token_correct_count,token_denominator,E,E_low95,E_high95,A,A_low95,A_high95,M,state_ce
dev,50000,12,102400,102327,102349,1228546,1228800,0.999287109375,0.9991038370362532,0.9994329223598194,0.999501953125,0.9993452844279009,0.9996211463493736,0.9997932942708333,0.004191412771110176
ood_dev,50000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,4.86907912860407e-07
ood_dev,50000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,1.1621829886525881e-05
ood_dev,50000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,2.075879957613637e-05
ood_dev,50000,4,102400,102399,102399,409599,409600,0.999990234375,0.9999446805183295,0.9999982761253133,0.999990234375,0.9999446805183295,0.9999982761253133,0.99999755859375,9.376177039990912e-05
ood_dev,50000,5,102400,102384,102385,511984,512000,0.99984375,0.9997461828910157,0.9999038159927167,0.999853515625,0.9997583066269857,0.9999112227740738,0.99996875,0.0004233934199110344
ood_dev,50000,6,102400,102376,102381,614365,614400,0.999765625,0.9996512662615883,0.999842488483525,0.999814453125,0.999710201380565,0.999881205951185,0.9999430338541667,0.0009239965923872478
ood_dev,50000,7,102400,102361,102369,716734,716800,0.999619140625,0.9994794317923406,0.9997213651928625,0.999697265625,0.9995703338469782,0.9997867072768437,0.9999079241071429,0.0015528518512265188
ood_dev,50000,8,102400,102355,102367,819101,819200,0.999560546875,0.9994120800157498,0.9996715338654889,0.999677734375,0.9995474707523628,0.9997705093368041,0.999879150390625,0.0023726186616420957
ood_dev,50000,9,102400,102349,102363,921464,921600,0.999501953125,0.9993452844279009,0.9996211463493736,0.999638671875,0.9995020271813618,0.9997378308384958,0.9998524305555555,0.0030755841136237807
ood_dev,50000,10,102400,102344,102358,1023822,1024000,0.999453125,0.9992899777075444,0.9995788004830934,0.99958984375,0.9994456792698375,0.9996965261633833,0.999826171875,0.0034713566998386476
ood_dev,50000,11,102400,102333,102350,1126172,1126400,0.999345703125,0.9991692393347998,0.9994847031652371,0.99951171875,0.9993563827385776,0.9996295785560243,0.9997975852272727,0.004214433153868722
ood_dev,50000,12,102400,102317,102340,1228512,1228800,0.999189453125,0.9989954218558749,0.999346032366924,0.9994140625,0.999245935024263,0.9995447210970653,0.999765625,0.005437315685233325
ood_dev,50000,13,102400,83761,83781,1312293,1331200,0.817978515625,0.8156032388195201,0.8203299358767367,0.818173828125,0.8157995302442808,0.8205242547985231,0.9857970252403846,1.3561430130124155
ood_dev,50000,14,102400,22207,23529,1335822,1433600,0.216865234375,0.21435175280427976,0.21939995832349357,0.229775390625,0.22720888730971361,0.2323621677248332,0.9317954799107143,8.856902158406502
ood_dev,50000,15,102400,3664,7010,1342832,1536000,0.03578125,0.034660889177841624,0.03693643914864526,0.06845703125,0.06692645502941368,0.07001998427442878,0.8742395833333333,14.09637134866987
ood_dev,50000,16,102400,440,3119,1345951,1638400,0.004296875,0.003914420162041906,0.004716520301027639,0.030458984375,0.02942392982108112,0.03152926656199309,0.8215032958984375,16.97279154994643
ood_dev,50000,17,102400,48,2233,1348184,1740800,0.00046875,0.00035359692120503074,0.000621380749538337,0.021806640625,0.02092986547421293,0.02271929255681792,0.7744623161764705,18.230415699496128
ood_dev,50000,18,102400,4,1932,1350116,1843200,3.90625e-05,1.5190744931649625e-05,0.00010044416340775962,0.0188671875,0.0180517290805688,0.019718743234925885,0.7324848090277778,18.701044671935364
ood_dev,50000,19,102400,1,1739,1351855,1945600,9.765625e-06,1.7238746867777096e-06,5.5319481670543434e-05,0.016982421875,0.016208980519679686,0.017792101951634,0.6948267886513158,18.832906405272926
ood_dev,50000,20,102400,0,1708,1353563,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0166796875,0.015913219826744453,0.017482416607420986,0.66091943359375,18.84939599629679
ood_dev,50000,21,102400,0,1678,1355241,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01638671875,0.015627063346117524,0.017182657568227042,0.6302273995535714,18.966684262645042
ood_dev,50000,22,102400,0,1701,1356942,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016611328125,0.015846444329457577,0.017412478483416333,0.6023357599431818,19.06496346285917
ood_dev,50000,23,102400,0,1734,1358676,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01693359375,0.01616127274001894,0.017742157144657933,0.5768834918478261,19.223343335726184
ood_dev,50000,24,102400,0,1703,1360379,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016630859375,0.01586552269446015,0.017432461153068485,0.5535396321614583,19.311981969513273
ood_dev,50000,25,102400,0,1737,1362116,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016962890625,0.016189897204480646,0.017772124232178315,0.5320765625,19.447049458966344
ood_dev,50000,26,102400,0,1607,1363723,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.015693359375,0.014950085163416258,0.01647296902068555,0.5122156700721154,19.640117906194313
ood_dev,50000,27,102400,0,1679,1365402,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016396484375,0.01563660087091516,0.017192650560756764,0.4938519965277778,19.62804718063813
ood_dev,50000,28,102400,0,1662,1367064,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01623046875,0.015474472688896538,0.017022759948210224,0.4767940848214286,19.73292644427945
ood_dev,50000,29,102400,0,1649,1368713,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016103515625,0.015350506399222991,0.016892829512628053,0.460908203125,19.864759938295617
ood_dev,50000,30,102400,0,1674,1370387,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01634765625,0.015588913960546404,0.0171426848844887,0.44608951822916665,19.93567183559771
ood_dev,50000,31,102400,0,1730,1372117,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01689453125,0.016123107738719566,0.01770220007664786,0.43224451864919355,19.951139385919703
ood_dev,50000,32,102400,0,1708,1373825,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0166796875,0.015913219826744453,0.017482416607420986,0.41925811767578125,20.031371352843294
ood_dev,50000,33,102400,0,1671,1375496,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016318359375,0.015560302672428875,0.01711270462062415,0.40704782196969697,20.144189421590337
ood_dev,50000,34,102400,0,1694,1377190,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01654296875,0.015779672256443042,0.017342536935139326,0.3955623851102941,20.190619500426994
ood_dev,50000,35,102400,0,1759,1378949,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017177734375,0.016399828478305734,0.017991864339555207,0.38475139508928574,20.191394335419517
ood_dev,50000,36,102400,0,1751,1380700,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017099609375,0.016323486077016922,0.017911962602225117,0.3745388454861111,20.227920153857234
dev,60000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,2.2223338929326654e-06
dev,60000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,4.369009040031888e-06
dev,60000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,5.00615844677893e-06
dev,60000,4,102400,102399,102399,409599,409600,0.999990234375,0.9999446805183295,0.9999982761253133,0.999990234375,0.9999446805183295,0.9999982761253133,0.99999755859375,2.7556900950314114e-05
dev,60000,5,102400,102397,102397,511996,512000,0.999970703125,0.9999138592392058,0.9999900363697822,0.999970703125,0.9999138592392058,0.9999900363697822,0.9999921875,0.0001237054139576571
dev,60000,6,102400,102392,102393,614389,614400,0.999921875,0.9998458314166382,0.9999604116057129,0.999931640625,0.9998588878252541,0.9999668857144244,0.9999820963541667,0.0002402654017663923
dev,60000,7,102400,102380,102384,716773,716800,0.9998046875,0.9996983209212157,0.9998735558932069,0.99984375,0.9997461828910157,0.9999038159927167,0.9999623325892857,0.0005878890573210331
dev,60000,8,102400,102366,102373,819146,819200,0.99966796875,0.9995360760544642,0.9997623735173754,0.999736328125,0.9996163891811771,0.9998187740119542,0.99993408203125,0.001117216760482189
dev,60000,9,102400,102358,102368,921514,921600,0.99958984375,0.9994456792698375,0.9996965261633833,0.9996875,0.9995588896466933,0.9997786209598011,0.9999066840277778,0.0019783695979777123
dev,60000,10,102400,102355,102368,1023882,1024000,0.999560546875,0.9994120800157498,0.9996715338654889,0.9996875,0.9995588896466933,0.9997786209598011,0.999884765625,0.0025998743104573563
dev,60000,11,102400,102336,102349,1126231,1126400,0.999375,0.9992020535530068,0.999510480499012,0.999501953125,0.9993452844279009,0.9996211463493736,0.9998499644886364,0.003498366042369039
dev,60000,12,102400,102299,102317,1228548,1228800,0.999013671875,0.9988017844178726,0.9991881204930338,0.999189453125,0.9989954218558749,0.999346032366924,0.999794921875,0.004711673183201822
ood_dev,60000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,2.2426699852481218e-06
ood_dev,60000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,4.534822665857446e-06
ood_dev,60000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,6.227727377044953e-06
ood_dev,60000,4,102400,102400,102400,409600,409600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,1.1651589685010913e-05
ood_dev,60000,5,102400,102399,102399,511999,512000,0.999990234375,0.9999446805183295,0.9999982761253133,0.999990234375,0.9999446805183295,0.9999982761253133,0.999998046875,2.8473015536747067e-05
ood_dev,60000,6,102400,102393,102394,614393,614400,0.999931640625,0.9998588878252541,0.9999668857144244,0.99994140625,0.9998721583660714,0.9999731456909345,0.9999886067708333,0.0002514965443413734
ood_dev,60000,7,102400,102388,102388,716781,716800,0.9998828125,0.9997951608462756,0.9999329601067661,0.9998828125,0.9997951608462756,0.9999329601067661,0.9999734933035714,0.000605239688007153
ood_dev,60000,8,102400,102386,102392,819173,819200,0.99986328125,0.9997705055160856,0.9999185544023014,0.999921875,0.9998458314166382,0.9999604116057129,0.999967041015625,0.0006250663784057492
ood_dev,60000,9,102400,102378,102382,921555,921600,0.99978515625,0.9996747063713258,0.9998581094084422,0.99982421875,0.9997221355543948,0.9998888022946828,0.999951171875,0.0010020966977954788
ood_dev,60000,10,102400,102364,102369,1023924,1024000,0.9996484375,0.9995133551962606,0.9997460333409244,0.999697265625,0.9995703338469782,0.9997867072768437,0.99992578125,0.001869495982068914
ood_dev,60000,11,102400,102337,102344,1126268,1126400,0.999384765625,0.9992130096490762,0.99951905492027,0.999453125,0.9992899777075444,0.9995788004830934,0.9998828125,0.0031968815034488503
ood_dev,60000,12,102400,102298,102310,1228578,1228800,0.99900390625,0.9987910751489584,0.9991792992446207,0.99912109375,0.998919909733904,0.9992848308676036,0.9998193359375,0.004635838939911634
ood_dev,60000,13,102400,98239,98261,1326839,1331200,0.959365234375,0.9581385884721871,0.9605574160896266,0.959580078125,0.9583564898079974,0.9607691861350186,0.9967240084134615,0.22909704519653531
ood_dev,60000,14,102400,23887,24155,1350994,1433600,0.233271484375,0.23069122127918046,0.23587175895856222,0.235888671875,0.23329827031068917,0.23849888857078672,0.9423786272321428,8.553721257484844
ood_dev,60000,15,102400,3563,6240,1357234,1536000,0.034794921875,0.03368981143395459,0.03593493464246867,0.0609375,0.0594887365337091,0.06241920442806408,0.8836158854166667,12.659331166099228
ood_dev,60000,16,102400,387,2968,1360202,1638400,0.003779296875,0.0034216365413270813,0.00417418650339224,0.028984375,0.02797438461711021,0.030029703649532228,0.830201416015625,14.057594048784875
ood_dev,60000,17,102400,38,2133,1362335,1740800,0.00037109375,0.00027039213856987833,0.0005092803588998625,0.020830078125,0.01997315775961647,0.02172294853867812,0.7825913373161765,14.373409879771161
ood_dev,60000,18,102400,2,1892,1364227,1843200,1.953125e-05,5.356189565375578e-06,7.121768411930826e-05,0.0184765625,0.017669623787565206,0.019319627834834974,0.7401405164930556,14.410733086898231
ood_dev,60000,19,102400,0,1728,1365955,1945600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016875,0.016104025646818412,0.01768222113389429,0.7020739103618421,14.293442032966992
ood_dev,60000,20,102400,0,1797,1367752,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017548828125,0.016762512537949484,0.018371339938351237,0.66784765625,14.212913646935004
ood_dev,60000,21,102400,0,1715,1369467,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016748046875,0.015979998727640964,0.017552351327816018,0.6368429129464286,14.15492045608513
ood_dev,60000,22,102400,0,1675,1371142,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016357421875,0.015598451199770717,0.01715267816259176,0.6086390269886364,14.106373024411296
ood_dev,60000,23,102400,0,1743,1372885,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017021484375,0.016247147961351464,0.017832056579271675,0.5829165251358696,14.061818115772859
ood_dev,60000,24,102400,0,1703,1374588,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016630859375,0.01586552269446015,0.017432461153068485,0.5593212890625,14.066907751347825
ood_dev,60000,25,102400,0,1722,1376310,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01681640625,0.016046781011694225,0.017622282665054292,0.53762109375,13.984983682546263
ood_dev,60000,26,102400,0,1686,1377996,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01646484375,0.015703365535630627,0.017262599517332833,0.5175766225961539,14.005717377019574
ood_dev,60000,27,102400,0,1739,1379735,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016982421875,0.016208980519679686,0.017792101951634,0.4990360966435185,13.879737911045513
ood_dev,60000,28,102400,0,1801,1381536,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017587890625,0.016800695272420837,0.01841127927318934,0.48184151785714285,13.842746937581177
ood_dev,60000,29,102400,0,1725,1383261,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016845703125,0.016075403021209946,0.01765225220752066,0.46580717941810346,13.77782762279654
ood_dev,60000,30,102400,0,1697,1384958,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016572265625,0.01580828843853085,0.0173725123050336,0.4508326822916667,13.703472081814288
ood_dev,60000,31,102400,0,1726,1386684,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01685546875,0.016084943828035953,0.017662241918022018,0.4368334173387097,13.598960241130863
ood_dev,60000,32,102400,0,1710,1388394,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01669921875,0.01593229916630613,0.01750239830251404,0.4237042236328125,13.557874043027695
ood_dev,60000,33,102400,0,1685,1390079,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016455078125,0.015693827513485862,0.01725260702215024,0.4113633404356061,13.533179561905746
ood_dev,60000,34,102400,0,1681,1391760,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016416015625,0.015655676134157807,0.01721263633216884,0.3997472426470588,13.443205049370007
ood_dev,60000,35,102400,0,1746,1393506,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01705078125,0.016275774250670384,0.017862021841934844,0.3888130580357143,13.334373834805865
ood_dev,60000,36,102400,0,1749,1395255,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017080078125,0.01630440114519587,0.01789198649939144,0.3784871419270833,13.273320947766969
dev,70000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,4.254694901018041e-07
dev,70000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,2.864570949704312e-06
dev,70000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,5.458109312213785e-06
dev,70000,4,102400,102400,102400,409600,409600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,1.4267702905694859e-05
dev,70000,5,102400,102400,102400,512000,512000,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,3.5823197871077963e-06
dev,70000,6,102400,102400,102400,614400,614400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,5.4876400917255875e-06
dev,70000,7,102400,102397,102397,716797,716800,0.999970703125,0.9999138592392058,0.9999900363697822,0.999970703125,0.9999138592392058,0.9999900363697822,0.9999958147321428,9.038882966206349e-05
dev,70000,8,102400,102395,102395,819192,819200,0.999951171875,0.9998856912053655,0.9999791433689678,0.999951171875,0.9998856912053655,0.9999791433689678,0.999990234375,0.0003052900739025597
dev,70000,9,102400,102393,102394,921586,921600,0.999931640625,0.9998588878252541,0.9999668857144244,0.99994140625,0.9998721583660714,0.9999731456909345,0.9999848090277778,0.00032279351740627975
dev,70000,10,102400,102392,102393,1023979,1024000,0.999921875,0.9998458314166382,0.9999604116057129,0.999931640625,0.9998588878252541,0.9999668857144244,0.9999794921875,0.0004651787613292071
dev,70000,11,102400,102390,102392,1126371,1126400,0.99990234375,0.9998202295599984,0.9999469524276979,0.999921875,0.9998458314166382,0.9999604116057129,0.9999742542613637,0.0005169063025422939
dev,70000,12,102400,102387,102389,1228760,1228800,0.999873046875,0.9997827872309603,0.9999258032047541,0.999892578125,0.9998076372259771,0.9999400142443918,0.9999674479166667,0.0006869779408710552
ood_dev,70000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,4.177349100655675e-07
ood_dev,70000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,2.987493317409759e-06
ood_dev,70000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,6.474605209196848e-06
ood_dev,70000,4,102400,102400,102400,409600,409600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,6.236382811275961e-06
ood_dev,70000,5,102400,102399,102399,511999,512000,0.999990234375,0.9999446805183295,0.9999982761253133,0.999990234375,0.9999446805183295,0.9999982761253133,0.999998046875,2.2157789347711578e-05
ood_dev,70000,6,102400,102398,102399,614398,614400,0.99998046875,0.9999287823158808,0.9999946438104347,0.999990234375,0.9999446805183295,0.9999982761253133,0.9999967447916667,2.3222468109837733e-05
ood_dev,70000,7,102400,102398,102399,716797,716800,0.99998046875,0.9999287823158808,0.9999946438104347,0.999990234375,0.9999446805183295,0.9999982761253133,0.9999958147321428,7.580204568494613e-05
ood_dev,70000,8,102400,102397,102398,819195,819200,0.999970703125,0.9999138592392058,0.9999900363697822,0.99998046875,0.9999287823158808,0.9999946438104347,0.999993896484375,8.964795845757011e-05
ood_dev,70000,9,102400,102396,102397,921592,921600,0.9999609375,0.9998995558365923,0.9999848092550684,0.999970703125,0.9999138592392058,0.9999900363697822,0.9999913194444444,0.0001661412335981284
ood_dev,70000,10,102400,102396,102398,1023990,1024000,0.9999609375,0.9998995558365923,0.9999848092550684,0.99998046875,0.9999287823158808,0.9999946438104347,0.999990234375,0.00021304759405458271
ood_dev,70000,11,102400,102394,102396,1126386,1126400,0.99994140625,0.9998721583660714,0.9999731456909345,0.9999609375,0.9998995558365923,0.9999848092550684,0.9999875710227273,0.0003469416710401007
ood_dev,70000,12,102400,102390,102391,1228777,1228800,0.99990234375,0.9998202295599984,0.9999469524276979,0.999912109375,0.9998329541276058,0.999953758377418,0.9999812825520833,0.00039846597147537885
ood_dev,70000,13,102400,95865,95868,1324645,1331200,0.936181640625,0.9346681162588034,0.9376624401678514,0.9362109375,0.9346977322519314,0.9376914157267053,0.9950758713942308,0.4094916550246772
ood_dev,70000,14,102400,24783,25209,1349854,1433600,0.242021484375,0.23940785964158381,0.24465446412147587,0.246181640625,0.24355268101423902,0.24882964313027714,0.9415834263392857,7.666455049392507
ood_dev,70000,15,102400,3819,6906,1356760,1536000,0.037294921875,0.03615160589476383,0.03847295261746427,0.06744140625,0.06592154660528693,0.06899371889650982,0.8833072916666667,11.763310567716788
ood_dev,70000,16,102400,419,3170,1359930,1638400,0.004091796875,0.0037189755843336104,0.0045018240148613185,0.03095703125,0.029913661846830992,0.03203559091993872,0.830035400390625,13.15970676932145
ood_dev,70000,17,102400,33,2257,1362187,1740800,0.000322265625,0.00022949066319584956,0.00045252924763707785,0.022041015625,0.021159546221026924,0.022958344225860638,0.7825063189338235,13.268877074763306
ood_dev,70000,18,102400,0,1906,1364093,1843200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01861328125,0.017803349916126407,0.019459328948856845,0.7400678168402778,12.992109894837267
ood_dev,70000,19,102400,0,1787,1365880,1945600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017451171875,0.01666706022092963,0.018271487082097467,0.7020353618421052,12.579959144039858
ood_dev,70000,20,102400,0,1761,1367641,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017197265625,0.016418914744888474,0.01801183910762719,0.66779345703125,12.266819468155646
ood_dev,70000,21,102400,0,1684,1369325,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0164453125,0.015684289562204114,0.017242614456104623,0.6367768787202381,12.041141310185813
ood_dev,70000,22,102400,0,1783,1371108,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017412109375,0.01662888111071926,0.018231544122998385,0.6086239346590909,11.884638364746406
ood_dev,70000,23,102400,0,1705,1372813,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016650390625,0.01588460133851014,0.017452443543673216,0.5828859544836956,11.833958173079681
ood_dev,70000,24,102400,0,1669,1374482,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016298828125,0.015541228838945096,0.0170927174194532,0.5592781575520833,11.893215850385833
ood_dev,70000,25,102400,0,1731,1376213,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016904296875,0.01613264888694426,0.017712189445750523,0.537583203125,11.907242435788158
ood_dev,70000,26,102400,0,1687,1377900,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016474609375,0.015712903628576462,0.017272591941714363,0.5175405649038461,12.020529599508155
ood_dev,70000,27,102400,0,1777,1379677,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017353515625,0.016571614402483354,0.01817162772727011,0.49901511863425924,12.094648150254198
ood_dev,70000,28,102400,0,1675,1381352,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016357421875,0.015598451199770717,0.01715267816259176,0.48177734375,12.208882032735938
ood_dev,70000,29,102400,0,1752,1383104,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017109375,0.0163330286433993,0.0179219505531701,0.46575431034482756,12.343102881206272
ood_dev,70000,30,102400,0,1699,1384803,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016591796875,0.015827366243986105,0.01739249553423307,0.4507822265625,12.455043094805196
ood_dev,70000,31,102400,0,1670,1386473,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01630859375,0.01555076571978533,0.01710271105594033,0.4367669480846774,12.568386227819065
ood_dev,70000,32,102400,0,1727,1388200,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016865234375,0.016094484703258225,0.01767223156012711,0.42364501953125,12.69414315740194
ood_dev,70000,33,102400,0,1652,1389852,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0161328125,0.01537911291240507,0.01692281455142806,0.4112961647727273,12.875751811966474
ood_dev,70000,34,102400,0,1732,1391584,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0169140625,0.016142190103274327,0.01772217874674782,0.3996966911764706,12.99492370871652
ood_dev,70000,35,102400,0,1727,1393311,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016865234375,0.016094484703258225,0.01767223156012711,0.3887586495535714,13.108293951642645
ood_dev,70000,36,102400,0,1738,1395049,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01697265625,0.016199438828229357,0.017782113125756963,0.37843126085069445,13.28652331772526
dev,80000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,6.054100417887675e-07
dev,80000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,1.4116058940827347e-06
dev,80000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,3.8290020869427567e-07
dev,80000,4,102400,102400,102400,409600,409600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,2.3678318319576842e-06
dev,80000,5,102400,102399,102399,511999,512000,0.999990234375,0.9999446805183295,0.9999982761253133,0.999990234375,0.9999446805183295,0.9999982761253133,0.999998046875,1.9588454024737494e-05
dev,80000,6,102400,102399,102400,614399,614400,0.999990234375,0.9999446805183295,0.9999982761253133,1.0,0.9999624871609701,1.0,0.9999983723958333,3.818244375926802e-06
dev,80000,7,102400,102398,102399,716798,716800,0.99998046875,0.9999287823158808,0.9999946438104347,0.999990234375,0.9999446805183295,0.9999982761253133,0.9999972098214286,2.992651289466651e-05
dev,80000,8,102400,102394,102396,819194,819200,0.99994140625,0.9998721583660714,0.9999731456909345,0.9999609375,0.9998995558365923,0.9999848092550684,0.99999267578125,0.0001857848288214068
dev,80000,9,102400,102389,102391,921585,921600,0.999892578125,0.9998076372259771,0.9999400142443918,0.999912109375,0.9998329541276058,0.999953758377418,0.9999837239583333,0.0003249610541514766
dev,80000,10,102400,102387,102392,1023977,1024000,0.999873046875,0.9997827872309603,0.9999258032047541,0.999921875,0.9998458314166382,0.9999604116057129,0.9999775390625,0.0003145046101410708
dev,80000,11,102400,102387,102390,1126367,1126400,0.999873046875,0.9997827872309603,0.9999258032047541,0.99990234375,0.9998202295599984,0.9999469524276979,0.999970703125,0.0006852102939536228
dev,80000,12,102400,102381,102385,1228752,1228800,0.999814453125,0.999710201380565,0.999881205951185,0.999853515625,0.9997583066269857,0.9999112227740738,0.9999609375,0.0011203070023856748
ood_dev,80000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,6.083611557207436e-07
ood_dev,80000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,1.445616879840253e-06
ood_dev,80000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,1.3399780839514625e-06
ood_dev,80000,4,102400,102400,102400,409600,409600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,4.580967310060039e-06
ood_dev,80000,5,102400,102400,102400,512000,512000,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,2.097514325388877e-06
ood_dev,80000,6,102400,102399,102399,614399,614400,0.999990234375,0.9999446805183295,0.9999982761253133,0.999990234375,0.9999446805183295,0.9999982761253133,0.9999983723958333,1.038553967294742e-05
ood_dev,80000,7,102400,102399,102399,716798,716800,0.999990234375,0.9999446805183295,0.9999982761253133,0.999990234375,0.9999446805183295,0.9999982761253133,0.9999972098214286,2.7011452332187104e-05
ood_dev,80000,8,102400,102399,102400,819198,819200,0.999990234375,0.9999446805183295,0.9999982761253133,1.0,0.9999624871609701,1.0,0.99999755859375,3.990286637711255e-05
