first_update,update,updates_in_bin,training_seconds,loss,token_accuracy,whole_word_exact,grad_norm
37501,37600,100,2057.97731103807,0.0015439835727011086,0.9997298306226731,0.998779296875,0.37897083496209233
37601,37700,100,2063.461517888083,0.0011877712509522098,0.9997981876134873,0.999228515625,0.28919559735339134
37701,37800,100,2068.896378573081,0.002070915920921834,0.9996427530050278,0.9985546875,0.45949017148232085
37801,37900,100,2074.366656503089,0.0012393275292561156,0.9997811007499695,0.9991015625,0.3222683482244611
37901,38000,100,2079.845759415084,0.0018234601285803365,0.9996842586994171,0.998720703125,0.4023507805913687
38001,38100,100,2085.3406693740835,0.0015376580533120433,0.9997583115100861,0.998984375,0.3150364319141954
38101,38200,100,2090.900186313089,0.0009289754683413776,0.9998274856805801,0.99919921875,0.18767510840902105
38201,38300,100,2096.3437251780997,0.0021067564074110125,0.9996826320886611,0.998828125,0.44191787506104446
38301,38400,100,2101.7638735530945,0.0018696408632968087,0.9997233188152314,0.99900390625,0.3176270128786564
38401,38500,100,2107.200109832087,0.001234062915573304,0.9998006272315979,0.999208984375,0.31095788893289866
38501,38600,100,2112.660692666086,0.0015786251435201848,0.9997697055339814,0.99919921875,0.24417597114108502
38601,38700,100,2118.1228506870866,0.0012573116460771415,0.999768893122673,0.998955078125,0.3352597089484334
38701,38800,100,2123.5748679290828,0.0017840205807442544,0.9996932113170623,0.998779296875,0.42345926753012464
38801,38900,100,2129.001469328081,0.001634920659198542,0.9997143697738647,0.998974609375,0.7139423495763912
38901,39000,100,2134.512658667085,0.0015235696878153249,0.9997461086511612,0.9990234375,0.5233515349985101
39001,39100,100,2140.0315637470903,0.001292565867988742,0.9997876071929932,0.999140625,0.26731242520734666
39101,39200,100,2145.5285171480846,0.001872896226341254,0.9997029763460159,0.998974609375,0.38058110993821176
39201,39300,100,2150.997336814082,0.0014207070057091187,0.9997729593515396,0.999140625,0.35622884217533285
39301,39400,100,2156.4727396250782,0.0020976995683304267,0.9996932071447372,0.998984375,0.3659774160105735
39401,39500,100,2161.990296545071,0.0011774780340783764,0.9998160934448242,0.99923828125,0.23639458564226515
39501,39600,100,2167.4811002320657,0.0011285625712480396,0.9997876089811325,0.99916015625,0.25204051667125893
39601,39700,100,2172.9552909790636,0.0011040747182960331,0.9998453843593598,0.99943359375,0.17553828364878427
39701,39800,100,2178.433538129073,0.00174297378405754,0.9997192496061325,0.99890625,0.3362742559821345
39801,39900,100,2183.921861247083,0.0008555201156741532,0.9998405051231384,0.999248046875,0.28229152351326775
39901,40000,100,2189.406615696087,0.0012555630935457884,0.999810391664505,0.999228515625,0.21855131970718503
40001,40100,100,2194.8520343990767,0.0015658273238659604,0.9997452926635743,0.99896484375,0.3497717276541516
40101,40200,100,2200.3324832120634,0.0009554121116525494,0.9998201602697372,0.99916015625,0.1969767223240342
40201,40300,100,2205.898803807071,0.0012261395407040254,0.9997713351249695,0.998955078125,0.3431264142331202
40301,40400,100,2211.384707310064,0.0015008770621352597,0.9997477328777313,0.998994140625,0.3314526680856943
40401,40500,100,2216.813469796063,0.0009348806099660578,0.999855967760086,0.999453125,0.17731631577247753
40501,40600,100,2222.2409011530744,0.0012013897651195293,0.9997949349880219,0.999208984375,0.25253310133470225
40601,40700,100,2227.7806435750863,0.0014214570037802332,0.9997729617357254,0.9989453125,0.2941138299717568
40701,40800,100,2233.323829001083,0.0017898319723462918,0.999750987291336,0.999111328125,0.39920901867793873
40801,40900,100,2238.785116867073,0.001270314282446634,0.9997794717550278,0.99904296875,0.30294033224694433
40901,41000,100,2244.240934952073,0.00104827505096182,0.9998453867435455,0.999404296875,0.19910804579849356
41001,41100,100,2249.8463952050624,0.001553405585909786,0.9997347140312195,0.998916015625,0.3195512758125551
41101,41200,100,2255.27379895006,0.0006604046373104211,0.9998893308639526,0.99943359375,0.13303206805838272
41201,41300,100,2260.7977198450535,0.0012423051567748188,0.9997680789232254,0.99900390625,0.24388924915343524
41301,41400,100,2266.27950889806,0.0012680008444658597,0.9997965610027313,0.999111328125,0.30432693412993106
41401,41500,100,2271.7080578490586,0.000841817534128495,0.9998445725440979,0.9993359375,0.19560864844243042
41501,41600,100,2277.0828731060647,0.001079249543563492,0.9998120218515396,0.99912109375,0.18713608630117962
41601,41700,100,2282.3850126500565,0.0014764908847064362,0.9997697055339814,0.999130859375,0.3363798139966093
41701,41800,100,2287.648270045056,0.0013071014984961948,0.9997933036088944,0.999287109375,0.5075156192691065
41801,41900,100,2292.936322993053,0.0013176874747659894,0.9997819155454636,0.99908203125,0.28739793567103333
41901,42000,100,2298.181192004062,0.0014171988913585665,0.999798184633255,0.99916015625,0.2028044970659539
42001,42100,100,2303.398956465051,0.0013211185387626756,0.9997908645868301,0.9992578125,0.26051786420168355
42101,42200,100,2308.6936251260468,0.0010791096644970821,0.9997908622026443,0.99912109375,0.31080822729272767
42201,42300,100,2313.954684516044,0.0012061551242004498,0.999794933795929,0.99912109375,0.32168470464181154
42301,42400,100,2319.224814200048,0.00094057368740323,0.9998339945077896,0.9992578125,0.25031960986088964
42401,42500,100,2324.465329967059,0.001356877227590303,0.9997827267646789,0.99923828125,0.24925982504035346
42501,42600,100,2329.7243901170605,0.0010422718786139739,0.9998307371139527,0.9993359375,0.16590831798966973
42601,42700,100,2334.9375029020684,0.0010254847274700296,0.9998274832963944,0.999248046875,0.21535589230945335
42701,42800,100,2340.1275677530684,0.0009990698273031739,0.9998242294788361,0.99921875,0.23914690080331638
42801,42900,100,2345.4352181670565,0.0006607779065961949,0.9998681741952896,0.999423828125,0.14212701736134478
42901,43000,100,2350.947351102066,0.0014835327814944322,0.999753429889679,0.99908203125,0.32350553304189816
43001,43100,100,2356.3637459380498,0.0008762838042821386,0.999857594370842,0.999384765625,0.21356267358525657
43101,43200,100,2361.8069174730554,0.0014601842300908175,0.9997851657867431,0.999306640625,0.19367564709624274
43201,43300,100,2367.26014894105,0.000757363597440417,0.9998665457963943,0.999326171875,0.13064059564378114
43301,43400,100,2372.7229752440453,0.0005705900402608677,0.9998860740661621,0.99943359375,0.1077268800640013
43401,43500,100,2378.200239587044,0.001081129360027262,0.9998128378391266,0.9991015625,0.20790287689189427
43501,43600,100,2383.6803204430416,0.0006297675479254394,0.9999113011360169,0.9996484375,0.08824551517958752
43601,43700,100,2389.2360131850255,0.001529546836463851,0.9997379672527313,0.998916015625,0.3734379490558058
43701,43800,100,2394.7886653990154,0.0009275752776375157,0.9998518961668015,0.9994140625,0.33551692496985197
43801,43900,100,2400.3384269020153,0.0014488033524685307,0.9997819125652313,0.999169921875,0.3305017699836753
43901,44000,100,2405.8784404070193,0.0009122015282446227,0.999846197962761,0.999375,0.22675195459974928
44001,44100,100,2411.415713381022,0.0011894548075360944,0.9997990024089813,0.999052734375,0.33517265375470745
44101,44200,100,2416.9310600530207,0.0011412025616664323,0.9997957456111908,0.999150390625,0.32861920179100707
44201,44300,100,2422.450545571015,0.0011434078918318845,0.9998120212554932,0.999296875,0.2705943749821745
44301,44400,100,2427.961125017013,0.0012623832503231825,0.9998055094480515,0.999345703125,0.1977782416611444
44401,44500,100,2433.4873855400256,0.001025868084980175,0.9998201614618302,0.99919921875,0.20767760528950022
44501,44600,100,2439.0769808530276,0.0012874674016711651,0.9997867953777313,0.99919921875,0.27201174227287994
44601,44700,100,2444.591481902027,0.0007830029401156935,0.9998632901906968,0.999384765625,0.13633644362562336
44701,44800,100,2450.1051875580306,0.0012574592579403542,0.9997900521755219,0.999091796875,0.25422936721704903
44801,44900,100,2455.619120062025,0.0009425465226377128,0.9998592180013657,0.999521484375,0.18457132587907835
44901,45000,100,2461.138741710016,0.0013342160800675629,0.9997648215293884,0.9990625,0.2763565581245348
45001,45100,100,2466.650189304022,0.0011802694770449308,0.9998226016759872,0.999287109375,0.20330629462143407
45101,45200,100,2472.171503691019,0.0007508980590500869,0.9998681724071503,0.999462890625,0.222976653566584
45201,45300,100,2477.621360017005,1.9715623902811786e-05,0.9999991863965988,0.999990234375,0.0011110176068541478
45301,45400,100,2483.1281584280096,3.2065842208339745e-06,1.0,1.0,7.281983571374439e-05
45401,45500,100,2488.6230947879994,0.0006050310640284807,0.9998885154724121,0.999404296875,0.16980173180359998
45501,45600,100,2494.173622116008,0.0018958926697632706,0.9997176229953766,0.998974609375,0.36816448281984776
45601,45700,100,2499.720869210005,0.001374299937451724,0.9997705191373825,0.999150390625,0.4011824220546987
45701,45800,100,2505.291343642002,0.0010928986328144674,0.9998071390390396,0.999208984375,0.3073398342425935
45801,45900,100,2510.823398746008,0.001229884736058011,0.9998144632577897,0.999287109375,0.24033470492460765
45901,46000,100,2516.3402868270095,0.0016529546874699008,0.9997469186782837,0.9990234375,0.37026182691333814
46001,46100,100,2521.863986078004,0.001062785664908006,0.9998128366470337,0.99921875,0.2270933784986846
46101,46200,100,2527.3891719699914,0.001075760638777865,0.9998559647798538,0.999462890625,0.1452357260021381
46201,46300,100,2532.9300317960005,0.0011420321805780986,0.9998160910606384,0.999140625,0.27160396418068555
46301,46400,100,2538.4866033499948,0.0012546250977175078,0.9997981870174408,0.99921875,0.2988509300677106
46401,46500,100,2544.0467203869866,0.0012410592286323664,0.9998193442821502,0.999296875,0.23521715329959988
46501,46600,100,2549.5477413159806,0.0015210667318751802,0.9997477334737778,0.998935546875,0.4096517865813803
46601,46700,100,2555.069119999989,0.001217072468753031,0.9997827261686325,0.999169921875,0.3449961018783506
46701,46800,100,2560.6298763619816,0.0013184741294389824,0.9998030698299408,0.999228515625,0.24551061924314127
46801,46900,100,2566.19918422499,0.0011160063401621301,0.9998144632577897,0.999228515625,0.276378073283704
46901,47000,100,2571.749032791995,0.0006584214756367147,0.9998950278759002,0.999453125,0.16174023342202418
47001,47100,100,2577.2790321389803,0.001643653360042663,0.9997347128391266,0.998935546875,0.37297397773945706
47101,47200,100,2582.8145404779734,0.000969303016536287,0.999820973277092,0.99927734375,0.336240923977457
47201,47300,100,2588.371149362956,0.0007362736710274475,0.9998502725362778,0.99921875,0.21048336112871766
47301,47400,100,2593.870849451958,0.0011496719139177003,0.9998128366470337,0.99923828125,0.2224012861959636
47401,47500,100,2599.3944881849475,0.000770522292714304,0.9998714303970337,0.999482421875,0.2251368551584892
47501,47600,100,2604.91108390294,0.0014503497464829706,0.9997623813152313,0.999208984375,0.2774659426393919
47601,47700,100,2610.483854213948,0.0012897101237467723,0.9997811001539231,0.9991015625,0.369313100844156
47701,47800,100,2616.0295004589516,0.0005847850706777536,0.9998990970849991,0.999501953125,0.10197335189906881
47801,47900,100,2621.608659158943,0.0015479339189914754,0.9997607523202896,0.999169921875,0.31431572917150336
47901,48000,100,2627.143090384956,0.0011581045036291471,0.999816090464592,0.999296875,0.29111302133998834
48001,48100,100,2632.6738774519436,0.0009872719474878977,0.9998348081111907,0.999375,0.1756671891757287
48101,48200,100,2638.230759598935,0.001351717375800945,0.9998234158754349,0.999384765625,0.2560654139635153
48201,48300,100,2643.7632992619383,0.001357071000893484,0.9997786563634873,0.999208984375,0.3168780555343255
48301,48400,100,2649.2704208319356,0.0012581033599781222,0.9998022574186325,0.999169921875,0.2633746552665252
48401,48500,100,2654.7564917709406,0.0005474433263771061,0.9999161857366562,0.99962890625,0.08164943471609148
48501,48600,100,2660.2609202729473,1.094195192308689e-05,1.0,1.0,0.0009386927806917811
48601,48700,100,2665.7527140149396,2.5003020783742612e-06,1.0,1.0,6.066731512873957e-05
48701,48800,100,2671.2184418589477,3.8470292324177535e-07,1.0,1.0,3.6228669910087773e-06
48801,48900,100,2676.7633489289565,1.0388308531616985e-07,1.0,1.0,6.476334866079014e-07
48901,49000,100,2682.297381551967,8.225234815029126e-08,1.0,1.0,5.570613976146887e-07
49001,49100,100,2687.834506660962,8.75231516772601e-08,1.0,1.0,5.593715300733493e-07
49101,49200,100,2693.3768700519686,9.073853526331277e-08,1.0,1.0,7.75495427660644e-07
49201,49300,100,2698.943237903961,9.417284630330868e-08,1.0,1.0,2.4749910141963484e-06
49301,49400,100,2704.476918221959,8.746522546232427e-08,1.0,1.0,9.317190210822445e-07
49401,49500,100,2709.9982157639624,9.014706385812587e-08,1.0,1.0,2.5315859613783686e-06
49501,49600,100,2715.5149606809628,0.00013380544461412568,0.9999788445234299,0.99984375,0.07684888956737382
49601,49700,100,2721.0448979409502,0.0031628360145805347,0.9996232253313064,0.998623046875,1.128465488308575
49701,49800,100,2726.5209333709554,0.0016083785618684488,0.9997810977697372,0.999013671875,0.4720712168913451
49801,49900,100,2732.0064991319596,0.001678876452606346,0.9997583132982254,0.999033203125,0.3570085712661967
49901,50000,100,2737.5597040799676,0.0017131652790703812,0.9997867947816849,0.999169921875,0.3819344358512899
50001,50100,100,2743.084704216968,0.001053787421897141,0.9998185348510742,0.9990625,0.31267875256948174
50101,50200,100,2748.631369218967,0.001252035933894149,0.9997933042049408,0.999091796875,0.6090403149236226
50201,50300,100,2754.1650232949723,0.0008344352660606091,0.9998429477214813,0.999150390625,0.22720535294851288
50301,50400,100,2759.681430346973,0.0005480203379374871,0.9999121165275574,0.99947265625,0.12847537635301706
50401,50500,100,2765.229439971972,0.0011946396204803023,0.9998226004838944,0.999287109375,0.2270776362356264
50501,50600,100,2770.7740791949764,0.0015629074201024195,0.9997810989618301,0.999228515625,0.25911548219388353
50601,50700,100,2776.2927420479846,0.0013242241876105254,0.9997973746061325,0.999267578125,0.3159590405493509
50701,50800,100,2781.828483377991,0.0012842699008615455,0.9997916781902313,0.9991015625,0.2636707581044175
50801,50900,100,2787.34563418399,0.0012113131251135201,0.9998112064599991,0.99923828125,0.28919174179900436
50901,51000,100,2792.8904664629936,0.0011693655280578241,0.9998291122913361,0.999296875,0.2560375048650894
51001,51100,100,2798.4135941469867,0.0014829689889666042,0.9998014432191848,0.9992578125,0.3800821245694533
51101,51200,100,2803.953862306993,0.000925155386703409,0.9998510825634003,0.999404296875,0.2777303841407411
51201,51300,100,2809.5255096679994,0.0010978031789636588,0.9998209744691848,0.999296875,0.2741982183908112
51301,51400,100,2815.088634966998,0.0010573028669205087,0.9998169058561325,0.99916015625,0.28672664835350586
51401,51500,100,2820.6381509149924,0.0010523491368803661,0.9998486405611038,0.999462890625,0.20761154746520333
51501,51600,100,2826.1617792010056,0.0008833498786952987,0.9998470145463944,0.999296875,0.1470784955052659
51601,51700,100,2831.6633319820103,0.0008751783275147318,0.9998356235027314,0.999150390625,0.23410947324766312
51701,51800,100,2837.1977550730026,0.0004466617850357579,0.9999357134103775,0.999755859375,0.10498625263455325
51801,51900,100,2842.7826079730057,0.0006303922109782434,0.999890958070755,0.999462890625,0.11770044405595399
51901,52000,100,2848.322729275007,0.0013790817839253577,0.9997794705629349,0.99916015625,0.3039661737740971
52001,52100,100,2853.8654367910076,0.0017244347592350094,0.9997257608175277,0.99908203125,0.3842077118204907
52101,52200,100,2859.409397485015,0.001205907153107546,0.9998136502504349,0.999306640625,0.2142071370105259
52201,52300,100,2864.966805024016,0.0008283749334805179,0.9998592209815979,0.999306640625,0.16824118470656685
52301,52400,100,2870.504094880016,0.0012832131404866233,0.9998225980997085,0.999384765625,0.25457094675395636
52401,52500,100,2875.9956031610163,0.0009923645235903678,0.9998217904567719,0.99923828125,0.33757627427228726
52501,52600,100,2881.448136478015,0.0009325004239508416,0.9998462015390396,0.999296875,0.23785150625393725
52601,52700,100,2886.904730339016,0.001134042047415278,0.9998274821043015,0.999345703125,0.24105594527791255
52701,52800,100,2892.366599615014,0.0014151653185945179,0.9997843533754349,0.99916015625,0.26580859198817053
52801,52900,100,2897.8179164550183,0.0009089711453270866,0.9998518997430801,0.9993359375,0.24069718206417748
52901,53000,100,2903.2841630560233,0.0013617542675092408,0.9997867947816849,0.999189453125,0.3567410346341785
53001,53100,100,2908.7914619430267,0.0011085984593410102,0.9998543375730514,0.9994921875,0.19864109987509437
53101,53200,100,2914.3619008900187,0.0011148929750197567,0.9998388767242432,0.999267578125,0.2939924508624244
53201,53300,100,2919.9179308270122,0.001689074059140694,0.9997387808561325,0.999150390625,0.33973285990126895
53301,53400,100,2925.4180377430093,0.0006149265859494335,0.9999113005399703,0.9996484375,0.07143873362452723
53401,53500,100,2930.9226575320045,0.0005873376249837748,0.999879565834999,0.999453125,0.16658712604767062
53501,53600,100,2936.407534538992,0.0009730292892891157,0.9998494559526443,0.99943359375,0.29612982490099965
53601,53700,100,2941.913507935993,0.0016345146332605509,0.9997810977697372,0.99923828125,0.28475242099608294
53701,53800,100,2947.407796012001,0.0012410834230468027,0.9998356193304062,0.9994921875,0.23632785249210428
53801,53900,100,2952.929475508996,0.000875005229790986,0.9998339956998825,0.999150390625,0.28589163433760406
53901,54000,100,2958.4486523689884,0.001058255892712623,0.9998266696929932,0.9992578125,0.25846647772588766
54001,54100,100,2963.950307910991,0.0009725908730979426,0.9998388773202896,0.99931640625,0.3053335239225998
54101,54200,100,2969.4536156779923,0.0013566572087074747,0.9997835391759873,0.9991015625,0.3554647911549546
54201,54300,100,2974.9799547239945,0.0005229809790398576,0.9999210667610169,0.999658203125,0.08275769432948436
54301,54400,100,2980.4754508519873,0.000868634691596526,0.999868169426918,0.9994921875,0.19908086396928412
54401,54500,100,2985.994333448987,0.0010094108562770999,0.9998348069190979,0.999453125,0.19818835897138343
54501,54600,100,2991.485191856993,0.0011715035616362002,0.9998234140872956,0.999306640625,0.2249384675989859
54601,54700,100,2996.9779503499885,0.0014582023190814653,0.9997884219884873,0.999248046875,0.26534549566102217
54701,54800,100,3002.4455128039826,0.0007584909346405766,0.9998860746622086,0.999560546875,0.218932434465969
54801,54900,100,3007.9300601739833,0.0009399299773940584,0.9998575937747955,0.999423828125,0.18431427378964144
54901,55000,100,3013.41278802297,0.0008249496625649045,0.9998632907867432,0.99947265625,0.17616508482722565
55001,55100,100,3018.915628314973,0.001306517639732192,0.9997949349880219,0.99916015625,0.2959329138312023
55101,55200,100,3024.374226421978,0.0009429188306603464,0.9998559665679931,0.999423828125,0.19328065791865812
55201,55300,100,3029.901526326974,0.0015003096901637035,0.9997867918014527,0.9992578125,0.2939988752943464
55301,55400,100,3035.449242474975,0.0010876708344039797,0.9998421305418015,0.999384765625,0.2173720294632949
55401,55500,100,3040.97030974498,0.0008993631244993594,0.9998421317338944,0.999345703125,0.32263265673420394
55501,55600,100,3046.462597276981,0.0009639482336933724,0.9998201590776443,0.999111328125,0.24912219970370642
55601,55700,100,3051.919404714996,0.0009497030704915233,0.9998632884025573,0.999521484375,0.21601261155621615
55701,55800,100,3057.3678925689965,0.0009580232571897796,0.9998339945077896,0.999228515625,0.19809186749858781
55801,55900,100,3062.8480681250003,0.00021808896944094157,0.9999625688791275,0.999814453125,0.0435075635247631
55901,56000,100,3068.336309023007,5.09433340994292e-06,1.0,1.0,0.00014842546959698667
56001,56100,100,3073.811302687014,1.1570539450644901e-06,1.0,1.0,1.716872605811659e-05
56101,56200,100,3079.301883402002,2.652932441549183e-07,1.0,1.0,6.508551712158805e-06
56201,56300,100,3084.792193457013,8.617146825429245e-08,1.0,1.0,6.338412794093529e-07
56301,56400,100,3090.2999781300114,8.679186265680982e-08,1.0,1.0,6.750502410568515e-07
56401,56500,100,3095.797610424006,9.299437245147146e-08,1.0,1.0,7.699834361574176e-07
56501,56600,100,3101.3477781920137,9.387557462048335e-08,1.0,1.0,1.389053571756449e-06
56601,56700,100,3106.8478942550137,9.134363246232624e-08,1.0,1.0,1.6276167912110394e-06
56701,56800,100,3112.338225946025,8.652204485315451e-08,1.0,1.0,1.1456070495796667e-06
