arm,update,role,length,words,prefix_exact_count,state_correct_count,token_correct_count,token_denominator,E,E_low95,E_high95,A,A_low95,A_high95,M,state_ce
rt,10000,ood_dev,14,102400,22032,24065,1333335,1433600,0.21515625,0.21265005555205443,0.2176838150434304,0.235009765625,0.23242275340719337,0.23761665891481987,0.9300606863839286,4.818640455251234
rt,10000,ood_dev,15,102400,2878,6572,1339907,1536000,0.02810546875,0.027110749376996868,0.02913559233018293,0.0641796875,0.06269493243805818,0.06569714027639942,0.8723352864583334,7.042144668171185
rt,10000,ood_dev,16,102400,250,2823,1342730,1638400,0.00244140625,0.0021572363750728446,0.002762905795797788,0.027568359375,0.026583100467505286,0.028589062786669565,0.819537353515625,7.626690827085692
rt,10000,ood_dev,17,102400,19,1968,1344698,1740800,0.000185546875,0.0001187940488148779,0.0002897986194349718,0.01921875,0.01839570319194052,0.020077867747339224,0.7724597886029412,7.435241125181274
rt,10000,ood_dev,18,102400,0,1653,1346351,1843200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016142578125,0.015388648562805618,0.016932809418354882,0.7304421657986111,7.175669874127489
rt,10000,ood_dev,19,102400,0,1736,1348087,1945600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016953125,0.01618035564849098,0.017762135270840616,0.6928901110197369,7.044487907368166
rt,10000,ood_dev,20,102400,0,1743,1349830,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017021484375,0.016247147961351464,0.017832056579271675,0.6590966796875,7.028608285252122
rt,10000,ood_dev,21,102400,0,1662,1351492,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01623046875,0.015474472688896538,0.017022759948210224,0.6284840029761904,7.091039432793041
rt,10000,ood_dev,22,102400,0,1673,1353165,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016337890625,0.01557937679287261,0.017132691534835136,0.6006591796875,7.173542660016101
rt,10000,ood_dev,23,102400,0,1711,1354876,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016708984375,0.015941838940128936,0.01751238904601859,0.5752700407608695,7.242056083529605
rt,10000,ood_dev,24,102400,0,1713,1356589,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016728515625,0.015960918695559916,0.017532370325242335,0.5519974772135416,7.331082493425347
rt,10000,ood_dev,25,102400,0,1697,1358286,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016572265625,0.01580828843853085,0.0173725123050336,0.53058046875,7.369755607581173
rt,10000,ood_dev,26,102400,0,1675,1359961,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016357421875,0.015598451199770717,0.01715267816259176,0.5108026592548077,7.455364310970181
rt,10000,ood_dev,27,102400,0,1685,1361646,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016455078125,0.015693827513485862,0.01725260702215024,0.49249348958333333,7.470764001853822
rt,10000,ood_dev,28,102400,0,1694,1363340,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01654296875,0.015779672256443042,0.017342536935139326,0.47549525669642856,7.523339372592455
rt,10000,ood_dev,29,102400,0,1769,1365109,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017275390625,0.016495262462912757,0.018091735528221815,0.45969457165948274,7.5073166196787495
rt,10000,ood_dev,30,102400,0,1786,1366895,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01744140625,0.016657515345765293,0.01826150143993444,0.44495279947916666,7.518584223793587
rt,10000,ood_dev,31,102400,0,1703,1368598,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016630859375,0.01586552269446015,0.017432461153068485,0.4311359627016129,7.539903777716681
rt,10000,ood_dev,32,102400,0,1666,1370264,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01626953125,0.015512618627879053,0.017062736078537158,0.41817138671875,7.553082603764487
rt,10000,ood_dev,33,102400,0,1741,1372005,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017001953125,0.016228064105455898,0.017812079400512517,0.4060147372159091,7.557570508139979
rt,10000,ood_dev,34,102400,0,1736,1373741,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016953125,0.01618035564849098,0.017762135270840616,0.39457174862132355,7.554000536268577
rt,10000,ood_dev,35,102400,0,1718,1375459,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01677734375,0.016008619293442074,0.017582322313996996,0.38377762276785715,7.564403365573671
rt,10000,ood_dev,36,102400,0,1737,1377196,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016962890625,0.016189897204480646,0.017772124232178315,0.3735883246527778,7.590205698145728
rt_nextlat,1000,dev,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.011364425915544416
rt_nextlat,1000,dev,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.08945794869444398
