seed,update,fp32_native_ce,bf16_native_ce,bf16_minus_fp32_ce
7500,233,2.4608731269836426,2.461933135986328,0.0010600090026855469
7500,234,2.460545539855957,2.465510845184326,0.004965305328369141
7500,235,2.4690980911254883,2.478175640106201,0.00907754898071289
7500,236,2.4601683616638184,2.463202476501465,0.0030341148376464844
7500,237,2.46140718460083,2.459972858428955,-0.001434326171875
7500,238,2.452981472015381,2.4613962173461914,0.008414745330810547
7500,239,2.4570364952087402,2.4650046825408936,0.00796818733215332
7500,240,2.4531471729278564,2.456148862838745,0.003001689910888672
7500,241,2.44744873046875,2.4518239498138428,0.0043752193450927734
7500,242,2.463391065597534,2.465240716934204,0.0018496513366699219
7500,243,2.451524496078491,2.4535398483276367,0.002015352249145508
7500,244,2.4519295692443848,2.4567461013793945,0.004816532135009766
7500,245,2.4469704627990723,2.4449057579040527,-0.0020647048950195312
7500,246,2.439509868621826,2.441030979156494,0.0015211105346679688
7500,247,2.4469637870788574,2.452545642852783,0.005581855773925781
7500,248,2.450625419616699,2.4531726837158203,0.0025472640991210938
7500,249,2.446746826171875,2.4538350105285645,0.007088184356689453
7500,250,2.443018674850464,2.4483022689819336,0.0052835941314697266
7500,251,2.438962697982788,2.44892954826355,0.009966850280761719
7500,252,2.446086883544922,2.4500699043273926,0.003983020782470703
7500,253,2.4405665397644043,2.4443957805633545,0.0038292407989501953
7500,254,2.435647964477539,2.439133405685425,0.003485441207885742
7500,255,2.4437448978424072,2.44232177734375,-0.0014231204986572266
7500,256,2.4322469234466553,2.4410367012023926,0.008789777755737305
7500,257,2.43375563621521,2.434479236602783,0.0007236003875732422
7500,258,2.436774253845215,2.4397292137145996,0.0029549598693847656
7500,259,2.438016414642334,2.439706325531006,0.001689910888671875
7500,260,2.4365599155426025,2.4406676292419434,0.00410771369934082
7500,261,2.4320662021636963,2.434713363647461,0.0026471614837646484
7500,262,2.43760085105896,2.438210964202881,0.0006101131439208984
7500,263,2.4333066940307617,2.4355525970458984,0.0022459030151367188
7500,264,2.4439141750335693,2.4453611373901367,0.0014469623565673828
7500,265,2.4271364212036133,2.4295639991760254,0.0024275779724121094
7500,266,2.4309563636779785,2.4304423332214355,-0.0005140304565429688
7500,267,2.427088737487793,2.4325156211853027,0.005426883697509766
7500,268,2.418907642364502,2.4226930141448975,0.003785371780395508
7500,269,2.421098232269287,2.4259347915649414,0.004836559295654297
7500,270,2.4123475551605225,2.411769151687622,-0.0005784034729003906
7500,271,2.4162635803222656,2.419221878051758,0.0029582977294921875
7500,272,2.421485185623169,2.4277663230895996,0.006281137466430664
7500,273,2.4259426593780518,2.423379421234131,-0.0025632381439208984
7500,274,2.4103376865386963,2.4178874492645264,0.007549762725830078
7500,275,2.4193837642669678,2.419910430908203,0.0005266666412353516
7500,276,2.404618501663208,2.4145970344543457,0.009978532791137695
7500,277,2.4105265140533447,2.413661241531372,0.0031347274780273438
7500,278,2.417677640914917,2.4130959510803223,-0.0045816898345947266
7500,279,2.4092531204223633,2.406954526901245,-0.002298593521118164
7500,280,2.4037275314331055,2.4116744995117188,0.007946968078613281
7500,281,2.4069652557373047,2.410008430480957,0.0030431747436523438
7500,282,2.407475233078003,2.4103755950927734,0.002900362014770508
7500,283,2.4146389961242676,2.418455123901367,0.0038161277770996094
7500,284,2.4061553478240967,2.407052516937256,0.0008971691131591797
7500,285,2.397754430770874,2.405724287033081,0.007969856262207031
7500,286,2.4165115356445312,2.4136645793914795,-0.002846956253051758
7500,287,2.3942484855651855,2.3999881744384766,0.005739688873291016
7500,288,2.399247646331787,2.400118589401245,0.0008709430694580078
7500,289,2.3931005001068115,2.39447021484375,0.0013697147369384766
7500,290,2.3954215049743652,2.3967692852020264,0.0013477802276611328
7500,291,2.387777090072632,2.3863160610198975,-0.001461029052734375
7500,292,2.3844032287597656,2.3954975605010986,0.011094331741333008
7500,293,2.3873462677001953,2.395813465118408,0.00846719741821289
7500,294,2.3976969718933105,2.402876377105713,0.005179405212402344
7500,295,2.3807215690612793,2.3916878700256348,0.010966300964355469
7500,296,2.391239643096924,2.396836519241333,0.00559687614440918
7500,297,2.381371259689331,2.390195369720459,0.00882411003112793
7500,298,2.3760623931884766,2.3858323097229004,0.009769916534423828
7500,299,2.3867945671081543,2.386162042617798,-0.0006325244903564453
7500,300,2.3678717613220215,2.370906114578247,0.003034353256225586
7500,301,2.374237537384033,2.378380298614502,0.00414276123046875
7500,302,2.386744737625122,2.3922016620635986,0.0054569244384765625
7500,303,2.3909661769866943,2.38289737701416,-0.00806879997253418
7500,304,2.385340690612793,2.38828182220459,0.002941131591796875
7500,305,2.3943724632263184,2.388819694519043,-0.005552768707275391
7500,306,2.383816957473755,2.3868813514709473,0.003064393997192383
7500,307,2.3863673210144043,2.389052391052246,0.002685070037841797
7500,308,2.381791591644287,2.3827874660491943,0.0009958744049072266
7500,309,2.381889820098877,2.3760581016540527,-0.005831718444824219
7500,310,2.375762939453125,2.3774280548095703,0.0016651153564453125
7500,311,2.3698174953460693,2.3749096393585205,0.005092144012451172
7500,312,2.3669755458831787,2.369083881378174,0.002108335494995117
7500,313,2.379329204559326,2.3804168701171875,0.0010876655578613281
7500,314,2.355437755584717,2.365817070007324,0.010379314422607422
7500,315,2.359739303588867,2.358368396759033,-0.0013709068298339844
7500,316,2.357208013534546,2.362131118774414,0.004923105239868164
7500,317,2.3523788452148438,2.3629889488220215,0.010610103607177734
7500,318,2.3513829708099365,2.3596854209899902,0.008302450180053711
7500,319,2.356194019317627,2.363034963607788,0.006840944290161133
7500,320,2.3520727157592773,2.361400842666626,0.009328126907348633
7500,321,2.353303909301758,2.3671605587005615,0.013856649398803711
7500,322,2.3592147827148438,2.353306531906128,-0.00590825080871582
7500,323,2.336520195007324,2.364084005355835,0.027563810348510742
7500,324,2.3614540100097656,2.361135482788086,-0.0003185272216796875
7500,325,2.358673095703125,2.355736255645752,-0.002936840057373047
7500,326,2.3336596488952637,2.35117244720459,0.017512798309326172
7500,327,2.35129976272583,2.36599063873291,0.014690876007080078
7500,328,2.360640048980713,2.355747699737549,-0.0048923492431640625
7500,329,2.335986614227295,2.3382649421691895,0.0022783279418945312
7500,330,2.3700671195983887,2.347557544708252,-0.02250957489013672
7500,331,2.381600856781006,2.3473775386810303,-0.034223318099975586
7500,332,2.3630590438842773,2.3427605628967285,-0.020298480987548828
7500,333,2.341871738433838,2.350250244140625,0.00837850570678711
