arm,comparison_role,role,update,length,words,prefix_exact_count,state_correct_count,token_correct_count,token_denominator,E,E_low95,E_high95,A,A_low95,A_high95,M,state_ce
seq_rope,primary,ood_dev,50000,27,102400,0,1719,950137,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016787109375,0.016018159619853447,0.01759231250491299,0.3436548755787037,4.097774932546308
seq_rope,primary,ood_dev,50000,28,102400,0,1762,951899,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01720703125,0.01642845797781226,0.01802182639203077,0.33199602399553574,4.096874087790493
seq_rope,primary,ood_dev,50000,29,102400,0,1675,953574,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016357421875,0.015598451199770717,0.01715267816259176,0.3211119342672414,4.0965585317416116
seq_rope,primary,ood_dev,50000,30,102400,0,1628,955202,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0158984375,0.015150279341880386,0.016682915706096046,0.31093815104166667,4.0968956869491375
seq_rope,primary,ood_dev,50000,31,102400,0,1700,956902,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0166015625,0.015836905251750164,0.017402487043796374,0.30144342237903227,4.097197124280501
seq_rope,primary,ood_dev,50000,32,102400,0,1671,958573,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016318359375,0.015560302672428875,0.01711270462062415,0.29253326416015624,4.096189517658204
seq_rope,primary,ood_dev,50000,33,102400,0,1644,960217,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0160546875,0.015302830341240163,0.01684285298397407,0.28415512547348487,4.096053166529163
seq_rope,primary,ood_dev,50000,34,102400,0,1786,962003,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01744140625,0.016657515345765293,0.01826150143993444,0.27631060431985294,4.095793950241059
seq_rope,primary,ood_dev,50000,35,102400,0,1705,963708,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016650390625,0.01588460133851014,0.017452443543673216,0.26889174107142855,4.095490864333697
seq_rope,primary,ood_dev,50000,36,102400,0,1777,965485,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017353515625,0.016571614402483354,0.01817162772727011,0.2619045681423611,4.0956851739622655
reference_gpt,context,dev,10000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.016544923086415794
reference_gpt,context,dev,10000,2,102400,100694,100694,203094,204800,0.98333984375,0.9825375653655165,0.9841058592349728,0.98333984375,0.9825375653655165,0.9841058592349728,0.991669921875,0.07188766157428747
reference_gpt,context,dev,10000,3,102400,100676,102338,305432,307200,0.9831640625,0.9823577375714354,0.9839341377171613,0.99939453125,0.9992239751088952,0.9995276199777785,0.9942447916666667,0.004668374502571265
reference_gpt,context,dev,10000,4,102400,100499,101857,407289,409600,0.981435546875,0.9805905629698027,0.9822444107518508,0.994697265625,0.9942335001089072,0.9951239161433051,0.99435791015625,0.019669735266215772
reference_gpt,context,dev,10000,5,102400,100125,101837,509126,512000,0.977783203125,0.9768623844763208,0.9786681757648991,0.994501953125,0.9940301287546868,0.9949366771509781,0.99438671875,0.021520905400482036
reference_gpt,context,dev,10000,6,102400,99488,101640,610766,614400,0.9715625,0.9705266021349174,0.9725630185687725,0.992578125,0.9920336330485472,0.9930856609436273,0.9940852864583334,0.03496016679145371
reference_gpt,context,dev,10000,7,102400,97597,98841,709607,716800,0.953095703125,0.9517836102774659,0.9543738021601811,0.965244140625,0.964104733818621,0.9663486421742651,0.9899651227678572,0.13417379469008103
reference_gpt,context,dev,10000,8,102400,95334,99450,809057,819200,0.93099609375,0.9294274520373013,0.9325323996885241,0.97119140625,0.9701490982224652,0.9721983628227848,0.987618408203125,0.0984296006614574
reference_gpt,context,dev,10000,9,102400,48232,51457,860514,921600,0.471015625,0.46795947552256084,0.47407394904982664,0.502509765625,0.49944732377000983,0.5055720191831224,0.9337174479166667,1.5262293136455665
reference_gpt,context,dev,10000,10,102400,4678,7124,867638,1024000,0.04568359375,0.044421682655224635,0.04697959024120802,0.0695703125,0.06802810184984397,0.07114481642931782,0.847302734375,3.690359950228019
reference_gpt,context,dev,10000,11,102400,187,2167,869805,1126400,0.001826171875,0.001582697572600103,0.00210702200664668,0.021162109375,0.020298383847567818,0.022061760039857103,0.7721990411931818,4.071466583107922
reference_gpt,context,dev,10000,12,102400,7,1772,871577,1228800,6.8359375e-05,3.3114285575679005e-05,0.00014111217474581833,0.0173046875,0.01652389394704792,0.018121695596068733,0.7092911783854167,4.096618834894616
reference_gpt,context,ood_dev,10000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.016570780568158625
reference_gpt,context,ood_dev,10000,2,102400,100708,100708,203108,204800,0.9834765625,0.9826774469962324,0.98423940484684,0.9834765625,0.9826774469962324,0.98423940484684,0.99173828125,0.07096192476761495
reference_gpt,context,ood_dev,10000,3,102400,100698,102327,305435,307200,0.98337890625,0.9825775301468465,0.9841440165229522,0.999287109375,0.9991038370362532,0.9994329223598194,0.9942545572916667,0.005609754205030514
reference_gpt,context,ood_dev,10000,4,102400,100490,101869,407304,409600,0.98134765625,0.980500758580344,0.9821584404853632,0.994814453125,0.9943555954058877,0.9952361870542529,0.99439453125,0.01917031551999231
reference_gpt,context,ood_dev,10000,5,102400,100113,101805,509109,512000,0.977666015625,0.9767428784928026,0.978553315540489,0.994189453125,0.9937050313659933,0.9946367979851959,0.994353515625,0.022326953424874462
reference_gpt,context,ood_dev,10000,6,102400,99449,101619,610728,614400,0.971181640625,0.970139164520864,0.9721887660070588,0.992373046875,0.9918214089733547,0.9928877441549452,0.9940234375,0.0357696971865221
reference_gpt,context,ood_dev,10000,7,102400,97605,98915,709643,716800,0.953173828125,0.9518627581194772,0.9544508984567885,0.965966796875,0.964838669564519,0.967059964710592,0.9900153459821428,0.13180362157134592
reference_gpt,context,ood_dev,10000,8,102400,95383,99497,809140,819200,0.931474609375,0.9299109437161754,0.9330059033586906,0.971650390625,0.9706160176458676,0.9726493777137686,0.9877197265625,0.09785271407255244
reference_gpt,context,ood_dev,10000,9,102400,48348,51544,860684,921600,0.4721484375,0.46909185056348585,0.4752071140188758,0.503359375,0.5002969318141784,0.5064215661464345,0.9339019097222222,1.527275093861739
reference_gpt,context,ood_dev,10000,10,102400,4764,7211,867895,1024000,0.0465234375,0.04525036277379384,0.04783053461279202,0.070419921875,0.0688689099704358,0.07200316331620657,0.8475537109375,3.688272415920695
reference_gpt,context,ood_dev,10000,11,102400,205,2215,870110,1126400,0.002001953125,0.0017462303776450004,0.00229503851349431,0.021630859375,0.02075762259747999,0.022539986121658338,0.7724698153409091,4.071362089733302
reference_gpt,context,ood_dev,10000,12,102400,6,1735,871845,1228800,5.859375e-05,2.6854309065424834e-05,0.00012784163392870978,0.016943359375,0.016170814160317883,0.017752146241686355,0.70950927734375,4.096118222088553
reference_gpt,context,ood_dev,10000,13,102400,0,1767,873612,1331200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017255859375,0.01647617513653759,0.01807176181994226,0.6562590144230769,4.097222873182036
reference_gpt,context,ood_dev,10000,14,102400,0,1703,875315,1433600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016630859375,0.01586552269446015,0.017432461153068485,0.6105712890625,4.097597362417727
reference_gpt,context,ood_dev,10000,15,102400,0,1702,877017,1536000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01662109375,0.015855983477047735,0.017422469853153533,0.570974609375,4.098880892598536
reference_gpt,context,ood_dev,10000,16,102400,0,1681,878698,1638400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016416015625,0.015655676134157807,0.01721263633216884,0.536314697265625,4.117027536283713
reference_gpt,context,ood_dev,10000,17,102400,0,1682,880380,1740800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01642578125,0.015665213872477914,0.0172226291111761,0.5057329963235294,4.137733318301616
reference_gpt,context,ood_dev,10000,18,102400,0,1659,882039,1843200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016201171875,0.015445863993727361,0.016992777091397307,0.47853678385416665,4.13743273877073
reference_gpt,context,ood_dev,10000,19,102400,0,1706,883745,1945600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01666015625,0.015894140765027154,0.017462434634483562,0.4542274876644737,4.125734189250302
reference_gpt,context,ood_dev,10000,20,102400,0,1697,885442,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016572265625,0.01580828843853085,0.0173725123050336,0.4323447265625,4.119173825061298
reference_gpt,context,ood_dev,10000,21,102400,0,1642,887084,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01603515625,0.015283760431974203,0.016822861858585305,0.4125204613095238,4.113924625620712
reference_gpt,context,ood_dev,10000,22,102400,0,1709,888793,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016689453125,0.0159227594618247,0.017492407489668103,0.3945281427556818,4.109745474685915
reference_gpt,context,ood_dev,10000,23,102400,0,1695,890488,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016552734375,0.015789210913578336,0.01735252879533139,0.3780944293478261,4.118467610330554
reference_gpt,context,ood_dev,10000,24,102400,0,1755,892243,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017138671875,0.016361656743758564,0.01795191400479293,0.3630546061197917,4.159262537840404
reference_gpt,context,ood_dev,10000,25,102400,0,1686,893929,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01646484375,0.015703365535630627,0.017262599517332833,0.349191015625,4.1529805209997
reference_gpt,context,ood_dev,10000,26,102400,0,1664,895593,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01625,0.015493545514017064,0.01704274815774442,0.33638559194711537,4.122941646992549
reference_gpt,context,ood_dev,10000,27,102400,0,1729,897322,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016884765625,0.01611356665865825,0.01769221063938181,0.32455222800925926,4.108884730166755
reference_gpt,context,ood_dev,10000,28,102400,0,1713,899035,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016728515625,0.015960918695559916,0.017532370325242335,0.3135585239955357,4.1072844058444025
reference_gpt,context,ood_dev,10000,29,102400,0,1694,900729,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01654296875,0.015779672256443042,0.017342536935139326,0.3033166082974138,4.110160331500229
reference_gpt,context,ood_dev,10000,30,102400,0,1739,902468,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016982421875,0.016208980519679686,0.017792101951634,0.2937721354166667,4.125651166018797
reference_gpt,context,ood_dev,10000,31,102400,0,1697,904165,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016572265625,0.01580828843853085,0.0173725123050336,0.28483020413306454,4.139435993660881
reference_gpt,context,ood_dev,10000,32,102400,0,1702,905867,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01662109375,0.015855983477047735,0.017422469853153533,0.27644866943359375,4.1331840083238784
reference_gpt,context,ood_dev,10000,33,102400,0,1629,907496,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.015908203125,0.015159813223057182,0.016692912342246607,0.2685535037878788,4.120440361299552
reference_gpt,context,ood_dev,10000,34,102400,0,1714,909210,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01673828125,0.015970458677048924,0.0175423608610807,0.2611471737132353,4.109427668903955
reference_gpt,context,ood_dev,10000,35,102400,0,1696,910906,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0165625,0.01579874964096129,0.017362520585275803,0.25415904017857144,4.111916771460091
reference_gpt,context,ood_dev,10000,36,102400,0,1733,912639,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016923828125,0.016151731387651833,0.017732167979697674,0.24756917317708332,4.109016832800116
reference_gpt,context,dev,25000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.01948321156399743
reference_gpt,context,dev,25000,2,102400,100694,100694,203094,204800,0.98333984375,0.9825375653655165,0.9841058592349728,0.98333984375,0.9825375653655165,0.9841058592349728,0.991669921875,0.06873307319523664
reference_gpt,context,dev,25000,3,102400,100664,102325,305419,307200,0.983046875,0.9822378647291594,0.983819644351509,0.999267578125,0.9990820982472838,0.999415600114134,0.9942024739583334,0.0031598985697560843
reference_gpt,context,dev,25000,4,102400,100551,102147,407566,409600,0.981943359375,0.9811095279380568,0.9827410326846195,0.997529296875,0.997205998223832,0.9978152680533153,0.9950341796875,0.008711888409770392
reference_gpt,context,dev,25000,5,102400,100384,102156,509722,512000,0.9803125,0.9794434129198355,0.9811455513091714,0.9976171875,0.9972993189798128,0.9978977219532806,0.99555078125,0.008910257111680605
reference_gpt,context,dev,25000,6,102400,99844,101807,611529,614400,0.9750390625,0.9740655746744007,0.9759769101978304,0.994208984375,0.9937253397072083,0.9946555506786356,0.9953271484375,0.02058409432171713
reference_gpt,context,dev,25000,7,102400,99456,100423,711952,716800,0.97125,0.9702087010875485,0.9722559430616656,0.980693359375,0.979832362620353,0.9815182917844211,0.9932366071428571,0.07533427502358159
reference_gpt,context,dev,25000,8,102400,99016,101795,813747,819200,0.966953125,0.9658406099434412,0.9680306065817333,0.994091796875,0.9936035094354246,0.9945430147424911,0.993343505859375,0.02408458988114242
reference_gpt,context,dev,25000,9,102400,95889,98949,912696,921600,0.936416015625,0.9349050467279761,0.9378942421145354,0.966298828125,0.9651759280013812,0.9673867438628603,0.9903385416666667,0.10979709821121497
reference_gpt,context,dev,25000,10,102400,89790,94766,1007462,1024000,0.87685546875,0.874828663317252,0.8788540003456744,0.92544921875,0.923824415691926,0.9270421021919573,0.983849609375,0.22391383728292183
reference_gpt,context,dev,25000,11,102400,12942,14285,1021747,1126400,0.12638671875,0.12436551762430943,0.12843595046544853,0.139501953125,0.13739338606353999,0.1416375667968661,0.9070907315340909,3.268026041130679
reference_gpt,context,dev,25000,12,102400,567,2356,1024103,1228800,0.005537109375,0.005100788189102959,0.006010527974541647,0.0230078125,0.022107255635040374,0.023944156027256094,0.8334171549479167,4.05507555470283
reference_gpt,context,ood_dev,25000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.01950603640762438
reference_gpt,context,ood_dev,25000,2,102400,100708,100708,203108,204800,0.9834765625,0.9826774469962324,0.98423940484684,0.9834765625,0.9826774469962324,0.98423940484684,0.99173828125,0.06831607058663394
reference_gpt,context,ood_dev,25000,3,102400,100677,102315,305423,307200,0.983173828125,0.9823677274189047,0.9839436783870195,0.999169921875,0.9989738174076627,0.9993285757804814,0.9942154947916667,0.004364799540868514
reference_gpt,context,ood_dev,25000,4,102400,100551,102109,407532,409600,0.981943359375,0.9811095279380568,0.9827410326846195,0.997158203125,0.9968129821259797,0.9974661244927279,0.994951171875,0.010050786664693372
reference_gpt,context,ood_dev,25000,5,102400,100390,102162,509694,512000,0.98037109375,0.9795032458877102,0.9812029014452608,0.99767578125,0.9973615888553815,0.9979526351816763,0.99549609375,0.008705526350181937
reference_gpt,context,ood_dev,25000,6,102400,99854,101807,611501,614400,0.97513671875,0.9741650500865181,0.9760727399589865,0.994208984375,0.9937253397072083,0.9946555506786356,0.9952815755208333,0.020018109508845458
reference_gpt,context,ood_dev,25000,7,102400,99478,100436,711937,716800,0.97146484375,0.9704272545859406,0.9724670609444755,0.9808203125,0.9799620313312276,0.9816425197988021,0.9932156808035715,0.07201100970039498
reference_gpt,context,ood_dev,25000,8,102400,99012,101745,813682,819200,0.9669140625,0.9658009242519646,0.9679921702039006,0.993603515625,0.9930963701450949,0.9940736281664527,0.99326416015625,0.0258127870428759
reference_gpt,context,ood_dev,25000,9,102400,95872,98921,912603,921600,0.93625,0.9347372203828292,0.9377300496651171,0.966025390625,0.9648981836908033,0.9671176336882721,0.9902376302083333,0.11076493409405451
reference_gpt,context,ood_dev,25000,10,102400,89637,94539,1007142,1024000,0.875361328125,0.8733241322544107,0.8773703622574291,0.923232421875,0.9215859168446441,0.9248471736059278,0.983537109375,0.23257050996412257
reference_gpt,context,ood_dev,25000,11,102400,13097,14488,1021630,1126400,0.127900390625,0.1258687569359685,0.1299599413395307,0.141484375,0.13936317270623524,0.14363247517162545,0.9069868607954545,3.266694789614379
reference_gpt,context,ood_dev,25000,12,102400,537,2387,1024017,1228800,0.005244140625,0.004819941443434317,0.005705459200389409,0.023310546875,0.022404101650450297,0.024252756048994416,0.83334716796875,4.056042132551306
reference_gpt,context,ood_dev,25000,13,102400,12,1748,1025765,1331200,0.0001171875,6.703989323386348e-05,0.00020483915372444735,0.0170703125,0.01629485877987003,0.017881998347389922,0.770556640625,4.102884042278165
reference_gpt,context,ood_dev,25000,14,102400,0,1696,1027461,1433600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0165625,0.01579874964096129,0.017362520585275803,0.7166999162946428,4.146893083969481
reference_gpt,context,ood_dev,25000,15,102400,0,1650,1029111,1536000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01611328125,0.01536004183054854,0.01690282459862987,0.669994140625,4.492217886069648
reference_gpt,context,ood_dev,25000,16,102400,0,1684,1030795,1638400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0164453125,0.015684289562204114,0.017242614456104623,0.6291473388671875,7.141426977770028
reference_gpt,context,ood_dev,25000,17,102400,0,1658,1032453,1740800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01619140625,0.01543632790693115,0.016982782660866155,0.5930911075367648,7.6961327654083656
reference_gpt,context,ood_dev,25000,18,102400,0,1676,1034129,1843200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0163671875,0.01560798851048257,0.017162671369207273,0.5610508897569444,9.18042522872322
reference_gpt,context,ood_dev,25000,19,102400,0,1690,1035819,1945600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01650390625,0.015741518331602318,0.017302568790670596,0.5323905222039473,8.33135749248526
reference_gpt,context,ood_dev,25000,20,102400,0,1677,1037496,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016376953125,0.015617525892619095,0.017172664504398104,0.50658984375,7.45375880054319
reference_gpt,context,ood_dev,25000,21,102400,0,1655,1039151,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016162109375,0.015407720082225901,0.016952798933589322,0.48323614211309524,5.230826201904884
reference_gpt,context,ood_dev,25000,22,102400,0,1760,1040911,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0171875,0.016409371578367776,0.01800185175682053,0.46205211292613635,4.614343365187003
reference_gpt,context,ood_dev,25000,23,102400,0,1754,1042665,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01712890625,0.016352113976826295,0.017941926254397833,0.44270762567934785,5.336277693932625
reference_gpt,context,ood_dev,25000,24,102400,0,1673,1044338,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016337890625,0.01557937679287261,0.017132691534835136,0.4249422200520833,8.458920850873762
reference_gpt,context,ood_dev,25000,25,102400,0,1689,1046027,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016494140625,0.01573198002662403,0.017292576578321527,0.408604296875,11.27765211055584
reference_gpt,context,ood_dev,25000,26,102400,0,1683,1047710,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016435546875,0.01567475168184742,0.01723262181913395,0.39352088341346153,10.313693752227325
reference_gpt,context,ood_dev,25000,27,102400,0,1772,1049482,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0173046875,0.01652389394704792,0.018121695596068733,0.3795869502314815,11.203542111631155
reference_gpt,context,ood_dev,25000,28,102400,0,1755,1051237,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017138671875,0.016361656743758564,0.01795191400479293,0.3666423688616071,11.374047406893162
reference_gpt,context,ood_dev,25000,29,102400,0,1647,1052884,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016083984375,0.015331435756104178,0.016872839121092133,0.35455414870689655,8.431411661722615
reference_gpt,context,ood_dev,25000,30,102400,0,1708,1054592,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0166796875,0.015913219826744453,0.017482416607420986,0.34329166666666666,12.003730851120176
reference_gpt,context,ood_dev,25000,31,102400,0,1694,1056286,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01654296875,0.015779672256443042,0.017342536935139326,0.3327513860887097,15.335392099469791
reference_gpt,context,ood_dev,25000,32,102400,0,1759,1058045,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017177734375,0.016399828478305734,0.017991864339555207,0.32288970947265627,12.084469787174099
reference_gpt,context,ood_dev,25000,33,102400,0,1673,1059718,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016337890625,0.01557937679287261,0.017132691534835136,0.31360026041666667,9.292139679659607
reference_gpt,context,ood_dev,25000,34,102400,0,1672,1061390,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016328125,0.01556983969681238,0.017122698113568,0.3048569623161765,6.845934661779013
reference_gpt,context,ood_dev,25000,35,102400,0,1615,1063005,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.015771484375,0.015026345695475042,0.016552952627245668,0.29659737723214286,9.417294447885556
reference_gpt,context,ood_dev,25000,36,102400,0,1631,1064636,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.015927734375,0.015178881208795401,0.01671290539116311,0.2888009982638889,5.793481118288664
reference_gpt,context,dev,50000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.01612559725038974
reference_gpt,context,dev,50000,2,102400,100694,100694,203094,204800,0.98333984375,0.9825375653655165,0.9841058592349728,0.98333984375,0.9825375653655165,0.9841058592349728,0.991669921875,0.07090099209023744
reference_gpt,context,dev,50000,3,102400,100681,102365,305459,307200,0.983212890625,0.982407687495087,0.9839818403801465,0.999658203125,0.9995247045222765,0.9997542145322359,0.9943326822916667,0.0019726276277553263
reference_gpt,context,dev,50000,4,102400,100634,102286,407745,409600,0.98275390625,0.9819382251332769,0.9835333684275707,0.99888671875,0.9986629039087956,0.9990731042768551,0.99547119140625,0.004381538370213094
reference_gpt,context,dev,50000,5,102400,100557,102251,509996,512000,0.982001953125,0.9811694191360659,0.9827983245905748,0.998544921875,0.9982920097794027,0.9987604302997902,0.9960859375,0.006448439564492312
reference_gpt,context,dev,50000,6,102400,100262,102078,612074,614400,0.97912109375,0.9782272226406565,0.9799790184744122,0.99685546875,0.9964934110762104,0.9971802495053489,0.9962141927083333,0.01148095826402057
reference_gpt,context,dev,50000,7,102400,99988,100662,712736,716800,0.9764453125,0.975498402740993,0.9773564766263783,0.98302734375,0.982217886874243,0.9838005611717706,0.9943303571428571,0.06451352279902492
reference_gpt,context,dev,50000,8,102400,99514,101760,814496,819200,0.97181640625,0.9707849206759084,0.9728124934782928,0.99375,0.9932484325287392,0.9942145235427189,0.9942578125,0.024078801911833134
reference_gpt,context,dev,50000,9,102400,98330,101008,915504,921600,0.96025390625,0.959039967960617,0.9614333136779869,0.98640625,0.9856785381651912,0.98709746887609,0.9933854166666667,0.04984197379496491
reference_gpt,context,dev,50000,10,102400,96459,99998,1015502,1024000,0.941982421875,0.9405339168360588,0.9433977668830494,0.97654296875,0.9755979360646788,0.9774522484759661,0.991701171875,0.07670015503920224
reference_gpt,context,dev,50000,11,102400,87874,92844,1108346,1126400,0.85814453125,0.8559941095731528,0.8602680828905468,0.9066796875,0.9048827878137023,0.90844607576699,0.9839719460227273,0.2787235697371038
reference_gpt,context,dev,50000,12,102400,5384,6084,1114430,1228800,0.052578125,0.05122781955402333,0.053961998575527394,0.0594140625,0.057982611591118526,0.060878568667586085,0.9069254557291667,3.670682010210821
reference_gpt,context,ood_dev,50000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.016060233068866125
reference_gpt,context,ood_dev,50000,2,102400,100708,100708,203108,204800,0.9834765625,0.9826774469962324,0.98423940484684,0.9834765625,0.9826774469962324,0.98423940484684,0.99173828125,0.07065556614257437
reference_gpt,context,ood_dev,50000,3,102400,100702,102361,305469,307200,0.98341796875,0.9826174960453342,0.9841821726937738,0.999619140625,0.9994794317923406,0.9997213651928625,0.994365234375,0.0031208438054828795
reference_gpt,context,ood_dev,50000,4,102400,100665,102277,407746,409600,0.983056640625,0.9822478537583136,0.983829185839682,0.998798828125,0.9985671487903861,0.9989930847393184,0.9954736328125,0.005786686904281881
reference_gpt,context,ood_dev,50000,5,102400,100590,102240,509986,512000,0.98232421875,0.9814988609765215,0.9831133898219221,0.9984375,0.9981761670054985,0.9986614373830935,0.99606640625,0.0074367032180033075
reference_gpt,context,ood_dev,50000,6,102400,100279,102058,612044,614400,0.979287109375,0.9783966457490948,0.9801416141605389,0.99666015625,0.9962876668111135,0.9969953834238986,0.9961653645833334,0.012250741687516845
reference_gpt,context,ood_dev,50000,7,102400,99989,100670,712714,716800,0.976455078125,0.9755083558846648,0.9773660540000338,0.98310546875,0.9822977999233522,0.9838768922612804,0.9942996651785714,0.06356223459126747
reference_gpt,context,ood_dev,50000,8,102400,99510,101731,814445,819200,0.97177734375,0.9707451779522546,0.9727741141326373,0.993466796875,0.9929545036838278,0.9939420673851366,0.994195556640625,0.025021372664099664
reference_gpt,context,ood_dev,50000,9,102400,98313,101002,915447,921600,0.960087890625,0.9588715662259846,0.9612696966180541,0.98634765625,0.9856184414060575,0.9870403825312596,0.9933235677083333,0.05033144819344356
reference_gpt,context,ood_dev,50000,10,102400,96389,99945,1015392,1024000,0.941298828125,0.9398424616530878,0.9427220858531051,0.976025390625,0.9750704568106475,0.9769446103116471,0.99159375,0.07927101703446206
reference_gpt,context,ood_dev,50000,11,102400,87833,92834,1108226,1126400,0.857744140625,0.8555912197332206,0.8598702215200572,0.90658203125,0.9047842993522688,0.9083492590551498,0.9838654119318182,0.27996174571551863
reference_gpt,context,ood_dev,50000,12,102400,5300,5977,1114203,1228800,0.0517578125,0.05041765527939633,0.05313159939465592,0.058369140625,0.0569497192829288,0.05982169562174801,0.90674072265625,3.6787174647623946
reference_gpt,context,ood_dev,50000,13,102400,135,1784,1115987,1331200,0.001318359375,0.001114041332599049,0.0015600913456248738,0.017421875,0.01663842579060641,0.0182415299604386,0.8383315805288462,4.1943439397943685
reference_gpt,context,ood_dev,50000,14,102400,4,1723,1117710,1433600,3.90625e-05,1.5190744931649625e-05,0.00010044416340775962,0.016826171875,0.016056321612980526,0.017632272581095357,0.7796526227678572,4.616981582188928
reference_gpt,context,ood_dev,50000,15,102400,1,1710,1119420,1536000,9.765625e-06,1.7238746867777096e-06,5.5319481670543434e-05,0.01669921875,0.01593229916630613,0.01750239830251404,0.7287890625,8.598937707943048
reference_gpt,context,ood_dev,50000,16,102400,1,1619,1121039,1638400,9.765625e-06,1.7238746867777096e-06,5.5319481670543434e-05,0.015810546875,0.015064477774239048,0.016592942617791116,0.6842279052734375,10.734570896544891
reference_gpt,context,ood_dev,50000,17,102400,0,1662,1122701,1740800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01623046875,0.015474472688896538,0.017022759948210224,0.6449339384191176,14.453777554953476
reference_gpt,context,ood_dev,50000,18,102400,0,1707,1124408,1843200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016669921875,0.01590368026112528,0.0174724256557128,0.6100303819444445,19.531430094870053
reference_gpt,context,ood_dev,50000,19,102400,0,1609,1126017,1945600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.015712890625,0.014969149841863918,0.016492965376892613,0.5787505139802631,20.591256672021867
