setting_label,task,preset,topology,seed,report,evidence,setting_id,depth,width,heads,length,data_sha256,epoch,update,cumulative_recorded_update_seconds,ce,token_accuracy,sequence_exact_match,targets,examples,native_ce
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,35,35,11.79837566500646,4.970927647181919,0.18136160714285715,0.0,1792,32,3.991251066913755
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,36,36,12.125673432004987,4.967517035348075,0.18359375,0.0,1792,32,4.060739111712598
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,37,37,12.4490792130091,5.0212811061314175,0.1796875,0.0,1792,32,4.098536213551919
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,38,38,12.778375569003401,4.997288840157645,0.18415178571428573,0.0,1792,32,4.1505352831262305
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,39,39,13.124749416005216,4.991962977818081,0.18080357142857142,0.0,1792,32,4.2105227492925685
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,40,40,13.452212607997353,5.06157602582659,0.18191964285714285,0.0,1792,32,4.274713711475763
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,41,41,13.778752077996614,5.048349925449917,0.18136160714285715,0.0,1792,32,4.319167490080585
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,42,42,14.105076684994856,5.0174664088657925,0.18917410714285715,0.0,1792,32,4.447825995017224
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,43,43,14.442708337985096,5.067637852260044,0.18080357142857142,0.0,1792,32,4.486643393208661
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,44,44,14.779195620983955,5.1243743896484375,0.17522321428571427,0.0,1792,32,4.487242691160187
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,45,45,15.10601484097424,5.146439143589565,0.17131696428571427,0.0,1792,32,4.538682351900837
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,46,46,15.44518301897915,5.132753099714007,0.17522321428571427,0.0,1792,32,4.593596691221703
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,47,47,15.785084223971353,5.10082517351423,0.17689732142857142,0.0,1792,32,4.637448288324311
