first_update,update,updates_in_bin,training_seconds,state_ce,token_accuracy,loss,latent_loss,weighted_latent_loss,latent_rms,predicted_latent_rms,latent_variation_rms,latent_relative_l2,latent_cosine,predicted_state_ce,teacher_predicted_kl
43301,43400,100,2361.054939023022,0.0018762360842811176,0.9994173347949982,0.006318971619475633,0.0044427355309017,0.0044427355309017,0.9723022878170013,0.9686238616704941,0.9511388838291168,0.09808097220957279,0.9952913671731949,0.0005595369621005375,0.0017893882977659814
43401,43500,100,2366.4079285130215,0.0021907009632559492,0.999296897649765,0.006698859608732164,0.004508158657699823,0.004508158657699823,0.9719655811786652,0.9683866649866104,0.9501211792230606,0.09835928305983543,0.9952761679887772,0.001139613683335483,0.0022243549465201795
43501,43600,100,2371.8489308050202,0.002156218061572872,0.9992968958616256,0.006719545964151621,0.004563327876385301,0.004563327876385301,0.9714653044939041,0.9673840701580048,0.9495906382799149,0.0948827676475048,0.9955917000770569,0.0010589072880975436,0.0013131605519447476
43601,43700,100,2377.1818730190166,0.0020066069957101716,0.9993693220615387,0.006477920692414045,0.0044713136972859505,0.0044713136972859505,0.971148282289505,0.966231495141983,0.9486757814884186,0.09938946180045605,0.9951705634593964,0.001512169161287602,0.0026088265876751393
43701,43800,100,2382.5449735070147,0.0016080433753086253,0.9995027869939804,0.0058686969056725505,0.0042606535251252355,0.0042606535251252355,0.970834419131279,0.9667537659406662,0.9486107528209686,0.09658723883330822,0.9954517930746078,0.0015594724682159722,0.0028314501396380365
43801,43900,100,2387.877732648018,0.002189515008722083,0.9993099182844162,0.006736902827396989,0.0045473878271877766,0.0045473878271877766,0.9705950617790222,0.9670791774988174,0.9480728656053543,0.10110428556799889,0.9949977546930313,0.0020167628754279576,0.0026537345547694713
43901,44000,100,2393.194434320019,0.0015938027856464033,0.9994759279489517,0.005887599727138877,0.004293796920683235,0.004293796920683235,0.9702443182468414,0.9665400683879852,0.9479339718818665,0.09440643340349197,0.9956492781639099,0.0008055948092078324,0.0013456585656967945
44001,44100,100,2398.569343294019,0.0019676963968959173,0.9993831568956375,0.006448981473222375,0.0044812851026654246,0.0044812851026654246,0.9699853360652924,0.9663121700286865,0.9472405165433884,0.09686490520834923,0.9954237192869186,0.000739634437195491,0.0017380731151206419
44101,44200,100,2404.115105493019,0.0018240949676692252,0.9994222182035446,0.006188956641126424,0.0043648616597056385,0.0043648616597056385,0.9696992337703705,0.9655615389347076,0.9465056657791138,0.09774652868509293,0.9953366070985794,0.0018295669360668398,0.002320779749425128
44201,44300,100,2409.6013755610215,0.002263604160398245,0.9992741084098816,0.0067542878538370136,0.004490683691110462,0.004490683691110462,0.9693164378404617,0.9657424092292786,0.9455790370702744,0.09976264461874962,0.9951544851064682,0.001614251668797806,0.0019936016033170745
44301,44400,100,2415.0550154340194,0.0019489006210642401,0.9993986201286316,0.006296549784019589,0.004347649151459337,0.004347649151459337,0.9687870144844055,0.9642640799283981,0.9446991384029388,0.09757793322205544,0.9953484535217285,0.001167659014754463,0.002083114617562387
44401,44500,100,2420.47806706002,0.001921826229299768,0.9993969917297363,0.006378740025684238,0.004456913792528212,0.004456913792528212,0.9683552980422974,0.9642996937036514,0.9435838758945465,0.09739410318434238,0.9953685998916626,0.0009111360486713238,0.002272669429657981
44501,44600,100,2425.940975045022,0.0020336042362760053,0.9993880397081375,0.006427122883033007,0.004393518671859056,0.004393518671859056,0.9679330736398697,0.964015543460846,0.9428769052028656,0.09968738816678524,0.9951326251029968,0.0008414508556597866,0.0014823643214185722
44601,44700,100,2431.394339508021,0.0018646734589856352,0.9994026899337769,0.006305697914212942,0.004441024488769472,0.004441024488769472,0.967642292380333,0.9642071276903152,0.9429701715707779,0.0981321632862091,0.995290607213974,0.0006070492818253115,0.002702998463064432
44701,44800,100,2436.8428773470187,0.0017591307095062804,0.9994344264268875,0.006068983785808086,0.00430985308252275,0.00430985308252275,0.9672866761684418,0.9643734991550446,0.9420531243085861,0.09631102159619331,0.995473250746727,0.0008347950897586998,0.0011201723682461306
44801,44900,100,2442.311761709018,0.0015281027207311127,0.999507668018341,0.005742163746617734,0.0042140610399656,0.0042140610399656,0.9671349376440048,0.9631396234035492,0.9419909417629242,0.0966222696006298,0.995449498295784,0.0009230926625605207,0.0017875002522487193
44901,45000,100,2447.688451762016,0.0023173331889847757,0.999287942647934,0.006781850117258728,0.004464516961015761,0.004464516961015761,0.9668841809034348,0.9625678360462189,0.9418735653162003,0.09785036370158195,0.9953179508447647,0.0006385587403201498,0.0014002140960656106
